NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
air03.mps.gz,-513715782.0,0,0,338864.25,340160.0,2.197458,1.097957,340160.0,0.0,212,0,0,1,0.904094,0,0,8,0,optimal,DONE
air04.mps.gz,-83210.0,0,0,55535.43638822428,56137.0,89.537808,7.34746,56137.0,0.0,600,0,0,499,7.377371,0,0,8,0,optimal,DONE
air05.mps.gz,-40465.0,0,0,25877.60926785141,26374.0,60.977987,0.629294,26374.0,0.0,342,0,0,722,0.6582749999999999,0,0,8,0,optimal,DONE
aligninq.mps.gz,2654.736802205333,0,0,2654.736802205333,2713.0,20.754601,0.11668999999999999,2713.0,0.0,708,0,0,343,0.094568,0,0,8,0,optimal,DONE
app1-1.mps.gz,-23.0,0,0,-3.993827853717325,-3.0,0.78474,0.465441,-3.0,0.0,2419,0,0,4,0.47822099999999995,0,0,8,0,optimal,DONE
app1-2.mps.gz,-266.0,0,0,-53.94147364434894,-41.0,558.214553,11.094749,-41.0,0.0,26555,0,0,11191,11.22743,0,0,8,0,optimal,DONE
app2-1.mps.gz,19294.25,0,0,19294.25,19294.25,0.43095,0.19222899999999998,19294.25,0.0,997,0,0,1,0.201488,0,0,8,0,optimal,DONE
app2-2.mps.gz,212040.35714285713,0,0,212040.35714285713,212040.5,0.387411,0.078234,212040.5,0.0,343,0,0,1,0.055665,0,0,8,0,optimal,DONE
app3.mps.gz,-31829377681.21209,0,0,5644070.732055664,5751714.328905106,1.7122769999999998,0.071752,5751714.328905106,0.0,724,0,0,98,0.07137199999999999,0,0,8,0,optimal,DONE
arki001.mps.gz,1273480.9000000001,0,0,7579621.852064488,7580813.0711281,3339.525724,0.106013,7580813.0711281,0.0,1383,0,0,1761208,0.09899,0,0,8,0,optimal,DONE
atlanta-ip.mps.gz,3.00157865668,0,0,81.29732492072435,91.00981807241001,18000.013166,2.517657,91.00981807241001,0.020039497581294488,37122,0,0,88216,2.326279,0,0,8,0,timelimit,DONE
australia-abs-cta.mps.gz,0,0,0,0,106.90466814283947,1751.02235,0.8575609999999999,106.90466814283907,0.0,7800,0,0,95605,0.6317119999999999,0,0,8,0,optimal,DONE
bab5.mps.gz,-1775422.122400002,0,0,-116856.28755000001,-106364.6041,18000.005728,5.377469,-106364.6041,0.00832756354893443,9400,0,0,303992,5.142915,0,0,8,0,timelimit,DONE
bc.mps.gz,4.289050631437719,0,0,4.289050631437719,6.999999999999999,17767.991257,5.210768,7.0,0.0,3752,0,0,523884,5.029521,0,0,8,0,optimal,DONE
bc1.mps.gz,2.1887763488011416,0,0,2.188776348801141,3.338362547646319,565.772983,3.540349,3.338362547646319,0.0,1337,0,0,17530,3.579523,0,0,8,0,optimal,DONE
beasleyC1.mps.gz,25.0,0,0,52.0,85.0,12.94665,0.047693,85.0,0.0,1166,0,0,1752,0.053460999999999995,0,0,8,0,optimal,DONE
beavma.mps.gz,128906.80000000002,0,0,310231.25895056385,383285.00000000006,8.968489,0.048329,383285.00000000006,0.0,531,0,0,5697,0.037483999999999996,0,0,8,0,optimal,DONE
biella1.mps.gz,3060037.430763108,0,0,3060037.4307631077,3065005.7800000003,2184.339679,1.783571,3065005.7800000003,0.0,2133,0,0,10432,1.5569259999999998,0,0,8,0,optimal,DONE
bienst1.mps.gz,11.724137931034484,0,0,27.0,46.75,68.770626,0.024645,46.75,0.0,1040,0,0,11113,0.022799,0,0,8,0,optimal,DONE
bienst2.mps.gz,11.724137931034482,0,0,16.71428571428571,54.6,269.349223,0.028554,54.6,0.0,1040,0,0,102409,0.027038999999999997,0,0,8,0,optimal,DONE
binkar10_1.mps.gz,-16000599.24000705,0,0,6637.188026943215,6742.200023998971,6456.694476,0.07932299999999999,6742.200023998971,0.0,1619,0,0,4442017,0.06491899999999999,0,0,8,0,optimal,DONE
blend2.mps.gz,7.043999070402349,0,0,7.043999070402349,7.598985000000001,1.466304,0.046862999999999995,7.598985000000001,0.0,186,0,0,1041,0.048361999999999995,0,0,8,0,optimal,DONE
bley_xl1.mps.gz,80.0,0,0,177.24872565800993,190.0,57.561686,11.88421,190.0,0.0,8208,0,0,150,12.265245,0,0,8,0,optimal,DONE
blp-ir98.mps.gz,96.16916160000001,0,0,2276.9237984881634,2342.315488,1773.576933,0.9946299999999999,2342.315488,0.0,950,0,0,247091,0.548296,0,0,8,0,optimal,DONE
bmocbd.mps.gz,-32041010095048.54,0,0,-32041010095048.54,-32041010095048.54,57.758602,10.383669999999999,-32041010095048.54,0.0,0,0,0,1,0,0,0,8,0,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-31953009810551.355,0,0,-31953009810551.355,-31953009810551.355,64.715179,10.697137,-31953009810551.355,0.0,0,0,0,1,0,0,0,8,0,optimal,DONE SOLVED THROUGH LP RELAXATION
bnatt400.mps.gz,0,0,0,0,1.0,128.574716,0.695121,1.0,0.0,3895,0,0,6778,0.707971,0,0,8,0,optimal,DONE
bppc4-08.mps.gz,51.589999999999996,0,0,52.0,53.0,18000.000099,0.57533,53.0,0.019230769230769232,222,0,0,3420821,0.304097,0,0,8,0,timelimit,DONE
bppc8-02.mps.gz,36.0,0,0,487.0,507.0,0.16871999999999998,0.049526,507.0,0.0,102,0,0,177,0.042671,0,0,8,0,optimal,DONE
brazil3.mps.gz,1.9999999999999858,0,0,2.0,37.00000000000011,18000.000483,2.135447,37.00000000000011,17.499999999999922,2429,0,0,10038,2.210694,0,0,8,0,timelimit,DONE
breastcancer-regularized.mps.gz,0.10438504146670737,0,0,0.15354733907478413,35.767842105263156,5441.184178,0.151494,35.767842105263156,0.0,1440,0,0,2424498,0.127965,0,0,8,0,optimal,DONE
cap6000.mps.gz,-10950240.0,0,0,-2451537.3250240455,-2451377.0,2.138652,0.30760299999999996,-2451377.0,0.0,1760,0,0,1906,0.271326,0,0,8,0,optimal,DONE
cbs-cta.mps.gz,0,0,0,0,0.0,60.635158,0.39699399999999996,0.0,0.0,9970,0,0,58,0.450884,0,0,8,0,optimal,DONE
chromaticindex128-5.mps.gz,3.0,0,0,3.0000000000000004,4.0,1258.11047,0.33158699999999997,4.0,0.0,8447,0,0,100314,0.35974999999999996,0,0,8,0,optimal,DONE
chromaticindex256-8.mps.gz,3.0,0,0,3.0,4.0,2468.765915,1.115194,4.0,0.0,33787,0,0,20756,0.974984,0,0,8,0,optimal,DONE
chromaticindex32-8.mps.gz,3.0,0,0,3.0,4.0,3.9693519999999998,0.074862,4.0,0.0,2111,0,0,249,0.081092,0,0,8,0,optimal,DONE
chromaticindex512-7.mps.gz,3.0,0,0,2.9999999999999996,4.0,1019.841261,2.213082,4.0,0.0,33791,0,0,375,2.346304,0,0,8,0,optimal,DONE
ci-s4.mps.gz,-82.59640741576601,0,0,1872.8738611763554,3336.239848457258,61.991352,0.62068,3336.239848457258,0.0,3610,0,0,36900,0.622815,0,0,8,0,optimal,DONE
cmflsp50-24-8-8.mps.gz,2240280.5300000003,0,0,54633108.509346545,26151870.72999965,18000.004241,2.082925,1e+20,1e+20,3480,0,0,90650,2.134012,0,0,8,0,timelimit,DONE
co-100.mps.gz,8260.0,0,0,1048867.1985583697,2640287.32,18000.317281,22.094159,2640287.32,0.015783698189289996,12008,0,0,251722,18.246958,0,0,8,0,timelimit,DONE
cod105.mps.gz,-480.0,0,0,-15.237441204027942,-11.999999999999996,22.739239,2.744041,-11.999999999999996,0.0,972,0,0,3,2.755235,0,0,8,0,optimal,DONE
comp08-2idx.mps.gz,0,0,0,0,39.0,18000.046904,5.315175,39.0,3.875,24197,0,0,441919,5.254157,0,0,8,0,timelimit,DONE
core2536-691.mps.gz,8.0,0,0,688.4760340423485,689.0,1171.356246,1.246269,689.0,0.0,1893,0,0,1199,1.31619,0,0,8,0,optimal,DONE
csched007.mps.gz,-3648.0,0,0,269.2515873015873,351.0,18000.007674,0.447271,351.0,0.077729752710267,1191,0,0,3703628,0.093932,0,0,8,0,timelimit,DONE
csched008.mps.gz,171.0,0,0,171.0,173.0,1180.974166,0.279174,173.0,0.0,1195,0,0,177227,0.105112,0,0,8,0,optimal,DONE
csched010.mps.gz,-3237.0,0,0,332.42272727272757,408.0,4632.827286,0.319407,408.0,0.0,1038,0,0,1030671,0.175619,0,0,8,0,optimal,DONE
cvs16r70-62.mps.gz,-798.0,0,0,-56.374113944635525,-42.0,5613.825736,0.569101,-42.0,0.0,4338,0,0,524799,0.51795,0,0,8,0,optimal,DONE
dano3_3.mps.gz,288.5,0,0,576.2316202745667,576.3446330306436,143.81066,0.8785609999999999,576.3446330306436,0.0,3151,0,0,20,0.9147339999999999,0,0,8,0,optimal,DONE
dano3_5.mps.gz,288.5,0,0,576.231620274568,576.9249159565587,433.902881,1.152419,576.9249159565587,0.0,3151,0,0,138,1.204483,0,0,8,0,optimal,DONE
danoint.mps.gz,40.5,0,0,62.69,65.66666666666666,6051.081212,0.036968,65.66666666666666,0.0,1312,0,0,1591551,0.036261999999999996,0,0,8,0,optimal,DONE
dcmulti.mps.gz,-1217.0000000000005,0,0,185657.48928571428,188182.0,1.215219,0.025723,188182.0,0.0,450,0,0,1425,0.025665999999999998,0,0,8,0,optimal,DONE
decomp1.mps.gz,-120.0,0,0,-120.0,-120.0,19.82281,1.164728,-120.0,0.0,3502,0,0,1334,1.197026,0,0,8,0,optimal,DONE
decomp2.mps.gz,-160.0,0,0,-160.0,-160.0,11.249628,1.8974639999999998,-160.0,0.0,4828,0,0,336,1.9343979999999998,0,0,8,0,optimal,DONE
disctom.mps.gz,-5000.0,0,0,-5000.0,-5000.0,8.430392,0.302156,-5000.0,0.0,394,0,0,1,0.32043299999999997,0,0,8,0,optimal,DONE
drayage-100-12.mps.gz,91134.07608032227,0,0,91134.07608032224,94941.58910751341,1458.020142,7.204106,94941.58910751341,0.0,1171,0,0,217992,7.114354,0,0,8,0,optimal,DONE
drayage-100-23.mps.gz,103333.87407302856,0,0,103333.87407302856,103333.87407302856,9.54077,7.452836,103333.87407302856,0.0,680,0,0,12,7.476735,0,0,8,0,optimal,DONE
drayage-25-23.mps.gz,99718.79053115842,0,0,99718.79053115843,101282.64701843262,110.784388,7.927548,101282.64701843262,0.0,1899,0,0,17749,7.770107,0,0,8,0,optimal,DONE
drayage-25-27.mps.gz,95288.77935278724,0,0,95288.77935278724,102183.50532531734,7503.089298,8.516008,102183.50532531734,0.0,1937,0,0,929340,8.268792,0,0,8,0,optimal,DONE
drayage-25-32.mps.gz,88256.30653381345,0,0,88256.30653381345,91395.84915161127,1304.661093,8.880428,91395.84915161127,0.0,1469,0,0,136931,8.772746,0,0,8,0,optimal,DONE
dsbmip.mps.gz,-132008.45875044586,0,0,-305.19817500948136,-305.19817500948227,0.898859,0.135617,-305.19817500948227,0.0,1300,0,0,10,0.12720399999999998,0,0,8,0,optimal,DONE
eil33-2.mps.gz,-5984556.395949088,0,0,811.6609845122612,934.0079159999996,133.306658,0.502486,934.0079159999996,0.0,32,0,0,565,0.516343,0,0,8,0,optimal,DONE
eilA101-2.mps.gz,-36611038.04935484,0,0,803.9620897338918,948.8696149999987,18000.032821,46.406287,948.8696149999987,0.15640596015824287,200,0,0,5490,20.208637,0,0,8,0,timelimit,DONE
eilC76-2.mps.gz,-12133722.198931783,0,0,725.8544485436141,762.5147819999988,7213.937546,21.758555,762.5147819999988,0.0,225,0,0,40399,5.995918,0,0,8,0,optimal,DONE
ej.mps.gz,1.0,0,0,1.0,5313.0,18000.341619,0.006313,1e+20,1e+20,1,0,0,36315897,0.006947,0,0,8,0,timelimit,DONE
enlight8.mps.gz,0,0,0,0,27.0,0.015175999999999999,0.012858999999999999,27.0,0.0,64,0,0,1,0.013862,0,0,8,0,optimal,DONE
enlight_hard.mps.gz,0,0,0,0,37.0,0.015307999999999999,0.012483999999999999,37.0,0.0,100,0,0,1,0.013517,0,0,8,0,optimal,DONE
f2gap201600.mps.gz,-770.0,0,0,76429.86229621104,76453.0,995.698907,0.114455,76453.0,0.0,60,0,0,621511,0.038348,0,0,8,0,optimal,DONE
f2gap401600.mps.gz,-503.0,0,0,82274.23743419567,82307.0,506.359782,0.124232,82307.0,0.0,80,0,0,198577,0.035629999999999995,0,0,8,0,optimal,DONE
f2gap40400.mps.gz,-84.0,0,0,20650.898153963248,20650.898153963248,0.006192,0.028937,20650.898153963248,0.0,190,0,0,1,0.017008,0,0,8,0,optimal,DONE SOLVED THROUGH LP RELAXATION
f2gap801600.mps.gz,-311.0,0,0,86570.16548383572,86679.0,620.639815,0.244353,86679.0,0.0,240,0,0,176006,0.041872,0,0,8,0,optimal,DONE
fast0507.mps.gz,16.0,0,0,172.14556667654884,174.0,425.508736,3.116906,174.0,0.0,440,0,0,1014,3.340333,0,0,8,0,optimal,DONE
fastxgemm-n2r6s0t2.mps.gz,26.999999999999975,0,0,27.000000000000004,230.0,1702.69248,0.34721199999999997,230.0,0.0,8790,0,0,237583,0.336495,0,0,8,0,optimal,DONE
fastxgemm-n2r7s4t1.mps.gz,27.0,0,0,27.0,42.0,13524.485304,0.333306,42.0,0.0,9500,0,0,1794161,0.32403099999999996,0,0,8,0,optimal,DONE
fhnw-binpack4-48.mps.gz,0,0,0,0,0.0,92.151723,0.42894099999999996,0.0,0.0,4480,0,0,40138,0.443583,0,0,8,0,optimal,DONE
fiball.mps.gz,5.0,0,0,138.0,138.0,285.537844,6.989385,138.0,0.0,4774,0,0,5442,6.969012,0,0,8,0,optimal,DONE
fiber.mps.gz,58462.8,0,0,207607.39777777778,405935.17999999993,16.452694,0.136995,405935.17999999993,0.0,542,0,0,2602,0.031625,0,0,8,0,optimal,DONE
fjspeasy01i.mps.gz,216.0,0,0,216.0,253.0,314.272581,291.167573,253.0,0.0,33460,0,0,47,290.750168,0,0,8,0,optimal,DONE
flugpl.mps.gz,1018500.0,0,0,1167875.1663773148,1201500.0,0.030768999999999998,0.0057859999999999995,1201500.0,0.0,13,0,0,68,0.006428,0,0,8,0,optimal,DONE
gasprod1-2.mps.gz,-123584.2728712976,0,0,-1538.0070927408524,983.0406264810736,425.254658,2.910632,983.0406264810736,0.0,22746,0,0,34724,2.319464,0,0,8,0,optimal,DONE
gasprod1-3.mps.gz,-122678.76199836184,0,0,-704.858566955867,2310.1089847190015,392.008332,2.617778,2310.1089847190015,0.0,8832,0,0,28980,2.708628,0,0,8,0,optimal,DONE
gasprod2-1.mps.gz,508232.48325932526,0,0,1541888.8513565715,1628548.309906681,15775.617688,3.450357,1628548.309906681,0.0,41108,0,0,9609,3.443054,0,0,8,0,optimal,DONE
gasprod2-2.mps.gz,298722.3288687249,0,0,1320756.6994146197,1375631.6634233294,4477.306204,18.92694,1375631.6634233294,0.0,50011,0,0,6990,18.664685,0,0,8,0,optimal,DONE
gen-ip002.mps.gz,-4840.541961300889,0,0,-4840.541961300888,-4783.733391599998,1406.528232,0.014627,-4783.733391599998,0.0,48,0,0,5112787,0.011021,0,0,8,0,optimal,DONE
gen-ip021.mps.gz,2327.8425844887574,0,0,2327.8425844887574,2361.4541951916,623.590959,0.018369999999999997,2361.4541951916,0.0,56,0,0,2341056,0.015479,0,0,8,0,optimal,DONE
gen-ip036.mps.gz,-52491.20486913999,0,0,-4632.2981528734645,-4606.6796098376,646.84246,0.010114999999999999,-4606.6796098376,0.0,92,0,0,2023646,0.007882,0,0,8,0,optimal,DONE
gen-ip054.mps.gz,6765.209042593413,0,0,6765.209042710155,6840.965641792,1129.21723,0.011120999999999999,6840.965641792,0.0,54,0,0,4609954,0.009601,0,0,8,0,optimal,DONE
gen.mps.gz,68621.12467699999,0,0,112274.85026341431,112313.36271799996,0.12345199999999999,0.038124,112313.36271799977,0.0,482,0,0,5,0.039376999999999995,0,0,8,0,optimal,DONE
gfd-schedulen55f2d50m30k3i.mps.gz,3.0,0,0,4.0,3216.0,18002.436318,3.045828,3216.0,803.0,140597,0,0,8300,3.027766,0,0,8,0,timelimit,DONE
glass-sc.mps.gz,14.080295856534113,0,0,14.080295856534113,23.0,4041.838029,0.33913899999999997,23.0,0.0,12238,0,0,256139,0.238974,0,0,8,0,optimal,DONE
glass4.mps.gz,800002400.0,0,0,800002400.0,1200012599.9996054,1135.601935,0.039286,1200012599.9996054,0.0,782,0,0,2576934,0.034488,0,0,8,0,optimal,DONE
gr4x6.mps.gz,185.55,0,0,185.55,202.35,0.037318,0.008603999999999999,202.35,0.0,34,0,0,24,0.009292,0,0,8,0,optimal,DONE
graph20-20-1rand.mps.gz,-13.0,0,0,-13.0,-9.0,7.893052,0.325361,-9.0,0.0,989,0,0,1111,0.338358,0,0,8,0,optimal,DONE
graphdraw-domain.mps.gz,-323.0,0,0,12672.0,19685.99999999877,10469.905943,0.036868,19685.99999999877,0.0,1730,0,0,24553839,0.031494,0,0,8,0,optimal,DONE
graphdraw-gemcutter.mps.gz,-183.5,0,0,4310.0,7118.499999999999,385.086559,0.029380999999999997,7118.499999999999,0.0,948,0,0,885799,0.022602999999999998,0,0,8,0,optimal,DONE
gt2.mps.gz,11908.0,0,0,20146.761297182347,21166.0,0.198429,0.007764999999999999,21166.0,0.0,28,0,0,325,0.00866,0,0,8,0,optimal,DONE
gus-sch.mps.gz,-3163.0,0,0,-1197.25,-1167.0,12.878402,0.335702,-1167.0,0.0,907,0,0,2150,0.354689,0,0,8,0,optimal,DONE
h80x6320.mps.gz,3700.0,0,0,3700.0,3700.0,2.276413,1.884565,3700.0,0.0,0,0,0,1,0,0,0,8,0,optimal,DONE SOLVED THROUGH LP RELAXATION
hypothyroid-k1.mps.gz,-2952.0,0,0,-2902.8525855769776,-2902.8525855769776,8.471491,25.299708,-2902.8525855769776,0.0,2906,0,0,1,24.92893,0,0,8,0,optimal,DONE SOLVED THROUGH LP RELAXATION
ic97_tension.mps.gz,2606.0,0,0,3892.0,3942.0,38.651663,0.054668999999999995,3942.0,0.0,408,0,0,83938,0.052694,0,0,8,0,optimal,DONE
icir97_tension.mps.gz,6248.0,0,0,6303.0,6375.0,15204.607338,0.39352699999999996,6375.0,0.0,1726,0,0,12716437,0.392439,0,0,8,0,optimal,DONE
iis-glass-cov.mps.gz,13.460608514719016,0,0,13.46060851471902,21.0,556.658251,0.34346699999999997,21.0,0.0,10750,0,0,25501,0.25071499999999997,0,0,8,0,optimal,DONE
iis-hc-cov.mps.gz,9.517060774198477,0,0,9.517060774198493,17.0,2309.178107,0.811292,17.0,0.0,19448,0,0,76535,0.553178,0,0,8,0,optimal,DONE
irp.mps.gz,-8943293.133276382,0,0,12131.07520583333,12159.492835999996,17.529116,3.764796,12159.492835999996,0.0,117,0,0,10,1.751188,0,0,8,0,optimal,DONE
istanbul-no-cutoff.mps.gz,-3027.5614379769922,0,0,66.95965764528864,204.08174924146226,245.720385,4.181619,204.08174924146226,0.0,18613,0,0,1207,4.21623,0,0,8,0,optimal,DONE
k1mushroom.mps.gz,-4208.0,0,0,-4092.859678108002,-3288.0,2253.565796,2134.568282,-3288.0,0.0,10419,0,0,9,2134.849789,0,0,8,0,optimal,DONE
khb05250.mps.gz,95919464.0,0,0,95919464.0,106940226.0,2.281489,0.030650999999999998,106940226.0,0.0,100,0,0,1560,0.033831,0,0,8,0,optimal,DONE
l2p12.mps.gz,2.0,0,0,2.0,5.0,1374.299454,1.9755189999999998,5.0,0.0,29955,0,0,99012,1.900722,0,0,8,0,optimal,DONE
lectsched-1.mps.gz,0,0,0,0,0.0,261.818087,7.210348,0.0,0.0,14420,0,0,1410,7.343576,0,0,8,0,optimal,DONE
lectsched-2.mps.gz,0,0,0,0,0.0,9.186024,2.577779,0.0,0.0,8152,0,0,101,2.661278,0,0,8,0,optimal,DONE
lectsched-3.mps.gz,0,0,0,0,0.0,317.033858,6.227133,0.0,0.0,26371,0,0,678,6.225297,0,0,8,0,optimal,DONE
lectsched-4-obj.mps.gz,3.0,0,0,3.0,4.0,18.855823,1.43361,4.0,0.0,4723,0,0,1395,1.464993,0,0,8,0,optimal,DONE
loopha13.mps.gz,0.8697966666666661,0,0,6.279,6.402330000000002,10797.497679,0.566742,6.402330000000002,0.0,17348,0,0,1570481,0.5681039999999999,0,0,8,0,optimal,DONE
manna81.mps.gz,-21649.0,0,0,-13297.0,-13164.0,18000.050528,0.092078,-13164.0,0.009457611668185961,6480,0,0,3686502,0.10606499999999999,0,0,8,0,timelimit,DONE
map06.mps.gz,-1675.0,0,0,-406.18117265238726,-289.0,920.577568,3.880097,-289.0,0.0,28090,0,0,756,4.659094,0,0,8,0,optimal,DONE
map10.mps.gz,-1675.0,0,0,-602.1761806187885,-495.0,1161.690692,3.23726,-495.0,0.0,28090,0,0,2333,3.901188,0,0,8,0,optimal,DONE
map14860-20.mps.gz,-1675.0,0,0,-998.8364186513649,-922.0,440.247892,3.641698,-922.0,0.0,28090,0,0,695,4.441457,0,0,8,0,optimal,DONE
map16715-04.mps.gz,-1675.0,0,0,-296.2678982430179,-111.0,1791.861294,3.206973,-111.0,0.0,28090,0,0,2000,4.124205,0,0,8,0,optimal,DONE
map18.mps.gz,-1675.0,0,0,-932.7826847474025,-847.0,307.894331,2.878164,-847.0,0.0,28090,0,0,799,3.59641,0,0,8,0,optimal,DONE
mappingmesh3x3mpeg2i.mps.gz,308.0,0,0,308.0,904.9999999999999,206.548025,1.1702919999999999,904.9999999999999,0.0,4667,0,0,1045,1.17281,0,0,8,0,optimal,DONE
mario-t-hard5i.mps.gz,-4482.0,0,0,-4482.0,-4482.0,1374.461264,96.488691,-4482.0,0.0,10638,0,0,614,96.708258,0,0,8,0,optimal,DONE
markshare_4_0.mps.gz,-3084.0,0,0,-4.547473508864641e-13,1.0,163.567477,0.006163999999999999,1.0,0.0,8,0,0,2130216,0.005487,0,0,8,0,optimal,DONE
mas74.mps.gz,10482.795280331204,0,0,10623.852461905904,11801.185728999995,1256.847338,0.016454,11801.185728999995,0.0,39,0,0,5967997,0.010926,0,0,8,0,optimal,DONE
mas76.mps.gz,38893.90364052266,0,0,38893.90364052261,40005.05414199999,53.97675,0.011127,40005.05414199999,0.0,24,0,0,178175,0.010713,0,0,8,0,optimal,DONE
mcsched.mps.gz,-878973.0,0,0,193774.753706622,211913.0,227.212422,0.12124599999999999,211913.0,0.0,3706,0,0,20843,0.096367,0,0,8,0,optimal,DONE
mik-250-20-75-1.mps.gz,-207474.0,0,0,-52997.0,-49716.0,29.086993,0.053686,-49716.0,0.0,300,0,0,94342,0.033117,0,0,8,0,optimal,DONE
mik-250-20-75-2.mps.gz,-206974.0,0,0,-54241.700051894135,-50768.0,29.263285,0.051949999999999996,-50768.0,0.0,300,0,0,90650,0.031882,0,0,8,0,optimal,DONE
mik-250-20-75-3.mps.gz,-224541.0,0,0,-55479.0,-52242.0,30.698857,0.050301,-52242.0,0.0,300,0,0,93985,0.031201,0,0,8,0,optimal,DONE
mik-250-20-75-4.mps.gz,-224089.0,0,0,-56618.0,-52301.0,375.443295,0.053161,-52301.0,0.0,300,0,0,1372077,0.031868,0,0,8,0,optimal,DONE
mik-250-20-75-5.mps.gz,-205732.0,0,0,-54821.0,-51532.0,31.355038,0.050835,-51532.0,0.0,300,0,0,91136,0.031098999999999998,0,0,8,0,optimal,DONE
mine-166-5.mps.gz,-1056607342.6040109,0,0,-570351122.1177051,-566395707.8708299,13.178138,1.73023,-566395707.8708299,0.0,30900,0,0,1228,1.425236,0,0,8,0,optimal,DONE
mine-90-10.mps.gz,-1353911856.528028,0,0,-826469128.5481703,-784302337.633173,111.735819,1.181277,-784302337.633173,0.0,13799,0,0,31964,1.089946,0,0,8,0,optimal,DONE
misc07.mps.gz,1425.0,0,0,1425.0,2810.0,3.999422,0.114646,2810.0,0.0,220,0,0,1566,0.116605,0,0,8,0,optimal,DONE
