NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
bmocbd.mps.gz,-32041010095048.54,0,0,-32041010095048.54,-32041010095048.54,72.759247,11.423299,-32041010095048.54,0.0,0,0,0,1,0,0,0,2,0,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-31953009810551.355,0,0,-31953009810551.355,-31953009810551.355,68.040623,10.830707,-31953009810551.355,0.0,0,0,0,1,0,0,0,2,0,optimal,DONE SOLVED THROUGH LP RELAXATION
bnatt400.mps.gz,0,0,0,0,1.0,127.809331,0.689143,1.0,0.0,3895,0,0,6778,0.70192,0,0,2,0,optimal,DONE
bppc4-08.mps.gz,51.589999999999996,0,0,52.0,53.0,18000.000135,0.5886049999999999,53.0,0.019230769230769232,222,0,0,3388835,0.30536399999999997,0,0,2,0,timelimit,DONE
bppc8-02.mps.gz,36.0,0,0,487.0,507.0,0.150136,0.038822999999999996,507.0,0.0,102,0,0,177,0.032341,0,0,2,0,optimal,DONE
brazil3.mps.gz,1.9999999999999858,0,0,2.0,37.00000000000011,18000.001425,1.8965109999999998,37.00000000000011,17.499999999999922,2429,0,0,10020,1.966559,0,0,2,0,timelimit,DONE
breastcancer-regularized.mps.gz,0.10438504146670737,0,0,0.15354733907478413,35.767842105263156,5223.803749,0.15664599999999998,35.767842105263156,0.0,1440,0,0,2424498,0.13291999999999998,0,0,2,0,optimal,DONE
cap6000.mps.gz,-10950240.0,0,0,-2451537.3250240455,-2451377.0,2.138653,0.307623,-2451377.0,0.0,1760,0,0,1906,0.271326,0,0,2,0,optimal,DONE
cbs-cta.mps.gz,0,0,0,0,0.0,60.9876,0.395153,0.0,0.0,9970,0,0,58,0.447038,0,0,2,0,optimal,DONE
chromaticindex128-5.mps.gz,3.0,0,0,3.0000000000000004,4.0,1247.372888,0.331715,4.0,0.0,8447,0,0,100314,0.35970199999999997,0,0,2,0,optimal,DONE
chromaticindex256-8.mps.gz,3.0,0,0,3.0,4.0,2468.743791,1.103218,4.0,0.0,33787,0,0,20756,0.9748119999999999,0,0,2,0,optimal,DONE
chromaticindex32-8.mps.gz,3.0,0,0,3.0,4.0,4.323706,0.084019,4.0,0.0,2111,0,0,249,0.090823,0,0,2,0,optimal,DONE
chromaticindex512-7.mps.gz,3.0,0,0,2.9999999999999996,4.0,1082.794927,2.0723,4.0,0.0,33791,0,0,375,2.197074,0,0,2,0,optimal,DONE
ci-s4.mps.gz,-82.59640741576601,0,0,1872.8738611763554,3336.239848457258,62.613194,0.62574,3336.239848457258,0.0,3610,0,0,36900,0.628298,0,0,2,0,optimal,DONE
cmflsp50-24-8-8.mps.gz,2240280.5300000003,0,0,54633108.509346545,22059889.899999656,18000.00343,1.993274,1e+20,1e+20,3480,0,0,100379,2.047037,0,0,2,0,timelimit,DONE
co-100.mps.gz,8260.0,0,0,1048867.1985583697,2640287.32,18000.144105,20.909559,2640287.32,0.015535067462784425,12008,0,0,288640,17.554804,0,0,2,0,timelimit,DONE
cod105.mps.gz,-480.0,0,0,-15.237441204027942,-11.999999999999996,21.940907,2.799153,-11.999999999999996,0.0,972,0,0,3,2.811422,0,0,2,0,optimal,DONE
comp08-2idx.mps.gz,0,0,0,0,39.0,18000.006075,3.961158,39.0,3.875,24197,0,0,453776,3.893906,0,0,2,0,timelimit,DONE
core2536-691.mps.gz,8.0,0,0,688.4760340423485,689.0,1269.282931,1.2865039999999999,689.0,0.0,1893,0,0,1199,1.3480379999999998,0,0,2,0,optimal,DONE
csched007.mps.gz,-3648.0,0,0,269.2515873015873,351.0,18000.006602,0.419602,351.0,0.07186482084690544,1191,0,0,4080862,0.088546,0,0,2,0,timelimit,DONE
csched008.mps.gz,171.0,0,0,171.0,173.0,1259.922747,0.29878,173.0,0.0,1195,0,0,177227,0.112979,0,0,2,0,optimal,DONE
csched010.mps.gz,-3237.0,0,0,332.42272727272757,408.0,4568.866514,0.323584,408.0,0.0,1038,0,0,1030671,0.177762,0,0,2,0,optimal,DONE
cvs16r70-62.mps.gz,-798.0,0,0,-56.374113944635525,-42.0,5616.929093,0.569376,-42.0,0.0,4338,0,0,524799,0.518058,0,0,2,0,optimal,DONE
dano3_3.mps.gz,288.5,0,0,576.2316202745667,576.3446330306436,144.978215,0.8151539999999999,576.3446330306436,0.0,3151,0,0,20,0.852981,0,0,2,0,optimal,DONE
dano3_5.mps.gz,288.5,0,0,576.231620274568,576.9249159565587,433.659468,1.145047,576.9249159565587,0.0,3151,0,0,138,1.197016,0,0,2,0,optimal,DONE
danoint.mps.gz,40.5,0,0,62.69,65.66666666666666,6139.625633,0.039668999999999996,65.66666666666666,0.0,1312,0,0,1591551,0.038859,0,0,2,0,optimal,DONE
dcmulti.mps.gz,-1217.0000000000005,0,0,185657.48928571428,188182.0,1.30269,0.029196,188182.0,0.0,450,0,0,1425,0.029057999999999997,0,0,2,0,optimal,DONE
decomp1.mps.gz,-120.0,0,0,-120.0,-120.0,19.984911,1.164358,-120.0,0.0,3502,0,0,1334,1.196585,0,0,2,0,optimal,DONE
decomp2.mps.gz,-160.0,0,0,-160.0,-160.0,10.794358,1.790015,-160.0,0.0,4828,0,0,336,1.8265449999999999,0,0,2,0,optimal,DONE
disctom.mps.gz,-5000.0,0,0,-5000.0,-5000.0,8.474536,0.293139,-5000.0,0.0,394,0,0,1,0.31194099999999997,0,0,2,0,optimal,DONE
drayage-100-12.mps.gz,91134.07608032227,0,0,91134.07608032224,94941.58910751341,1512.907496,7.48752,94941.58910751341,0.0,1171,0,0,217992,7.397402,0,0,2,0,optimal,DONE
drayage-100-23.mps.gz,103333.87407302856,0,0,103333.87407302856,103333.87407302856,9.623897,7.462903,103333.87407302856,0.0,680,0,0,12,7.488963,0,0,2,0,optimal,DONE
drayage-25-23.mps.gz,99718.79053115842,0,0,99718.79053115843,101282.64701843262,104.506557,7.472483,101282.64701843262,0.0,1899,0,0,17749,7.332316,0,0,2,0,optimal,DONE
drayage-25-27.mps.gz,95288.77935278724,0,0,95288.77935278724,102183.50532531734,7579.790092,7.488445,102183.50532531734,0.0,1937,0,0,929340,7.293206,0,0,2,0,optimal,DONE
drayage-25-32.mps.gz,88256.30653381345,0,0,88256.30653381345,91395.84915161127,1207.466748,7.560594,91395.84915161127,0.0,1469,0,0,136931,7.465923,0,0,2,0,optimal,DONE
dsbmip.mps.gz,-132008.45875044586,0,0,-305.19817500948136,-305.19817500948227,0.899231,0.137784,-305.19817500948227,0.0,1300,0,0,10,0.129795,0,0,2,0,optimal,DONE
eil33-2.mps.gz,-5984556.395949088,0,0,811.6609845122612,934.0079159999996,136.914296,0.507024,934.0079159999996,0.0,32,0,0,565,0.521338,0,0,2,0,optimal,DONE
eilA101-2.mps.gz,-36611038.04935484,0,0,803.9620897338918,948.8696149999987,18000.003747,47.071868,948.8696149999987,0.15640596015824287,200,0,0,4879,20.852615,0,0,2,0,timelimit,DONE
eilC76-2.mps.gz,-12133722.198931783,0,0,725.8544485436141,762.5147819999988,8345.026205,23.705443,762.5147819999988,0.0,225,0,0,40399,6.304571,0,0,2,0,optimal,DONE
ej.mps.gz,1.0,0,0,1.0,5302.0,18000.337725,0.00664,1e+20,1e+20,1,0,0,36183451,0.0073609999999999995,0,0,2,0,timelimit,DONE
enlight8.mps.gz,0,0,0,0,27.0,0.012522,0.010315999999999999,27.0,0.0,64,0,0,1,0.011198999999999999,0,0,2,0,optimal,DONE
enlight_hard.mps.gz,0,0,0,0,37.0,0.013522,0.010477,37.0,0.0,100,0,0,1,0.011658,0,0,2,0,optimal,DONE
f2gap201600.mps.gz,-770.0,0,0,76429.86229621104,76453.0,985.862282,0.109341,76453.0,0.0,60,0,0,621511,0.037195,0,0,2,0,optimal,DONE
f2gap401600.mps.gz,-503.0,0,0,82274.23743419567,82307.0,527.419687,0.127142,82307.0,0.0,80,0,0,198577,0.037461,0,0,2,0,optimal,DONE
f2gap40400.mps.gz,-84.0,0,0,20650.898153963248,20650.898153963248,0.006351,0.02725,20650.898153963248,0.0,190,0,0,1,0.014846999999999999,0,0,2,0,optimal,DONE SOLVED THROUGH LP RELAXATION
f2gap801600.mps.gz,-311.0,0,0,86570.16548383572,86679.0,604.004561,0.23144199999999998,86679.0,0.0,240,0,0,176006,0.03309,0,0,2,0,optimal,DONE
fast0507.mps.gz,16.0,0,0,172.14556667654884,174.0,448.51512,2.771312,174.0,0.0,440,0,0,1014,2.950686,0,0,2,0,optimal,DONE
fastxgemm-n2r6s0t2.mps.gz,26.999999999999975,0,0,27.000000000000004,230.0,1623.929435,0.329078,230.0,0.0,8790,0,0,237583,0.319994,0,0,2,0,optimal,DONE
fastxgemm-n2r7s4t1.mps.gz,27.0,0,0,27.0,42.0,14584.924173,0.356373,42.0,0.0,9500,0,0,1794161,0.34559399999999996,0,0,2,0,optimal,DONE
fhnw-binpack4-48.mps.gz,0,0,0,0,0.0,91.524753,0.429768,0.0,0.0,4480,0,0,40138,0.444177,0,0,2,0,optimal,DONE
fiball.mps.gz,5.0,0,0,138.0,138.0,275.562688,7.287716,138.0,0.0,4774,0,0,5442,7.260324,0,0,2,0,optimal,DONE
fiber.mps.gz,58462.8,0,0,207607.39777777778,405935.17999999993,15.59212,0.126503,405935.17999999993,0.0,542,0,0,2602,0.029578,0,0,2,0,optimal,DONE
fjspeasy01i.mps.gz,216.0,0,0,216.0,253.0,313.805807,291.10847,253.0,0.0,33460,0,0,47,290.699865,0,0,2,0,optimal,DONE
flugpl.mps.gz,1018500.0,0,0,1167875.1663773148,1201500.0,0.034089999999999995,0.005307999999999999,1201500.0,0.0,13,0,0,68,0.00598,0,0,2,0,optimal,DONE
gasprod1-2.mps.gz,-123584.2728712976,0,0,-1538.0070927408524,983.0406264810736,424.815234,2.913129,983.0406264810736,0.0,22746,0,0,34724,2.308242,0,0,2,0,optimal,DONE
gasprod1-3.mps.gz,-122678.76199836184,0,0,-704.858566955867,2310.1089847190015,376.124543,2.555866,2310.1089847190015,0.0,8832,0,0,28980,2.635917,0,0,2,0,optimal,DONE
gasprod2-1.mps.gz,508232.48325932526,0,0,1541888.8513565715,1628548.309906681,15207.046607,3.516474,1628548.309906681,0.0,41108,0,0,9609,3.516604,0,0,2,0,optimal,DONE
gasprod2-2.mps.gz,298722.3288687249,0,0,1320756.6994146197,1375631.6634233294,4481.582273,18.701159,1375631.6634233294,0.0,50011,0,0,6990,18.436833,0,0,2,0,optimal,DONE
gen-ip002.mps.gz,-4840.541961300889,0,0,-4840.541961300888,-4783.733391599998,1436.01348,0.015588,-4783.733391599998,0.0,48,0,0,5112787,0.011911999999999999,0,0,2,0,optimal,DONE
gen-ip021.mps.gz,2327.8425844887574,0,0,2327.8425844887574,2361.4541951916,602.755446,0.011578,2361.4541951916,0.0,56,0,0,2341056,0.008897,0,0,2,0,optimal,DONE
gen-ip036.mps.gz,-52491.20486913999,0,0,-4632.2981528734645,-4606.6796098376,645.711847,0.010064,-4606.6796098376,0.0,92,0,0,2023646,0.007814999999999999,0,0,2,0,optimal,DONE
gen-ip054.mps.gz,6765.209042593413,0,0,6765.209042710155,6840.965641792,1126.978638,0.010862,6840.965641792,0.0,54,0,0,4609954,0.009382,0,0,2,0,optimal,DONE
gen.mps.gz,68621.12467699999,0,0,112274.85026341431,112313.36271799996,0.11682999999999999,0.03325,112313.36271799977,0.0,482,0,0,5,0.034365,0,0,2,0,optimal,DONE
gfd-schedulen55f2d50m30k3i.mps.gz,3.0,0,0,4.0,3316.0,18000.023599,2.929218,3316.0,828.0,140597,0,0,7980,2.836532,0,0,2,0,timelimit,DONE
glass-sc.mps.gz,14.080295856534113,0,0,14.080295856534113,23.0,4046.057677,0.335574,23.0,0.0,12238,0,0,256139,0.23671199999999998,0,0,2,0,optimal,DONE
glass4.mps.gz,800002400.0,0,0,800002400.0,1200012599.9996054,1162.135157,0.037402,1200012599.9996054,0.0,782,0,0,2576934,0.032546,0,0,2,0,optimal,DONE
gr4x6.mps.gz,185.55,0,0,185.55,202.35,0.033845,0.0074789999999999995,202.35,0.0,34,0,0,24,0.00808,0,0,2,0,optimal,DONE
graph20-20-1rand.mps.gz,-13.0,0,0,-13.0,-9.0,7.10709,0.284283,-9.0,0.0,989,0,0,1111,0.296992,0,0,2,0,optimal,DONE
graphdraw-domain.mps.gz,-323.0,0,0,12672.0,19685.99999999877,12555.14166,0.043771,19685.99999999877,0.0,1730,0,0,24553839,0.03831,0,0,2,0,optimal,DONE
graphdraw-gemcutter.mps.gz,-183.5,0,0,4310.0,7118.499999999999,390.418576,0.027471,7118.499999999999,0.0,948,0,0,885799,0.020994,0,0,2,0,optimal,DONE
gt2.mps.gz,11908.0,0,0,20146.761297182347,21166.0,0.22749,0.016076999999999998,21166.0,0.0,28,0,0,325,0.017137,0,0,2,0,optimal,DONE
gus-sch.mps.gz,-3163.0,0,0,-1197.25,-1167.0,11.768169,0.31072,-1167.0,0.0,907,0,0,2150,0.32697299999999996,0,0,2,0,optimal,DONE
h80x6320.mps.gz,3700.0,0,0,3700.0,3700.0,2.459654,2.028661,3700.0,0.0,0,0,0,1,0,0,0,2,0,optimal,DONE SOLVED THROUGH LP RELAXATION
hypothyroid-k1.mps.gz,-2952.0,0,0,-2902.8525855769776,-2902.8525855769776,8.616815,24.105901,-2902.8525855769776,0.0,2906,0,0,1,23.706348,0,0,2,0,optimal,DONE SOLVED THROUGH LP RELAXATION
ic97_tension.mps.gz,2606.0,0,0,3892.0,3942.0,40.261115,0.048812,3942.0,0.0,408,0,0,83938,0.046605999999999995,0,0,2,0,optimal,DONE
icir97_tension.mps.gz,6248.0,0,0,6303.0,6375.0,15246.6061,0.403368,6375.0,0.0,1726,0,0,12716437,0.40279699999999996,0,0,2,0,optimal,DONE
iis-glass-cov.mps.gz,13.460608514719016,0,0,13.46060851471902,21.0,540.163149,0.31889,21.0,0.0,10750,0,0,25501,0.22552999999999998,0,0,2,0,optimal,DONE
iis-hc-cov.mps.gz,9.517060774198477,0,0,9.517060774198493,17.0,2293.53162,0.80565,17.0,0.0,19448,0,0,76535,0.534783,0,0,2,0,optimal,DONE
irp.mps.gz,-8943293.133276382,0,0,12131.07520583333,12159.492835999996,17.927897,3.888797,12159.492835999996,0.0,117,0,0,10,1.830477,0,0,2,0,optimal,DONE
istanbul-no-cutoff.mps.gz,-3027.5614379769922,0,0,66.95965764528864,204.08174924146226,254.206038,4.099381,204.08174924146226,0.0,18613,0,0,1207,4.137117,0,0,2,0,optimal,DONE
k1mushroom.mps.gz,-4208.0,0,0,-4092.859678108002,-3288.0,1998.246283,1886.516208,-3288.0,0.0,10419,0,0,9,1886.776578,0,0,2,0,optimal,DONE
khb05250.mps.gz,95919464.0,0,0,95919464.0,106940226.0,2.270582,0.029047,106940226.0,0.0,100,0,0,1560,0.032048,0,0,2,0,optimal,DONE
l2p12.mps.gz,2.0,0,0,2.0,5.0,1453.310779,1.885225,5.0,0.0,29955,0,0,99012,1.7953540000000001,0,0,2,0,optimal,DONE
lectsched-1.mps.gz,0,0,0,0,0.0,266.671569,7.351434,0.0,0.0,14420,0,0,1410,7.486879,0,0,2,0,optimal,DONE
lectsched-2.mps.gz,0,0,0,0,0.0,9.330004,2.627067,0.0,0.0,8152,0,0,101,2.710906,0,0,2,0,optimal,DONE
lectsched-3.mps.gz,0,0,0,0,0.0,334.655923,6.907994,0.0,0.0,26371,0,0,678,6.896625,0,0,2,0,optimal,DONE
lectsched-4-obj.mps.gz,3.0,0,0,3.0,4.0,20.447829,1.1652,4.0,0.0,4723,0,0,1395,1.201258,0,0,2,0,optimal,DONE
loopha13.mps.gz,0.8697966666666661,0,0,6.279,6.402330000000002,10845.238074,0.6265609999999999,6.402330000000002,0.0,17348,0,0,1570481,0.628707,0,0,2,0,optimal,DONE
manna81.mps.gz,-21649.0,0,0,-13297.0,-13164.0,18000.054067,0.096609,-13164.0,0.009457611668185961,6480,0,0,3763230,0.11169699999999999,0,0,2,0,timelimit,DONE
map06.mps.gz,-1675.0,0,0,-406.18117265238726,-289.0,917.243769,3.450109,-289.0,0.0,28090,0,0,756,4.152464,0,0,2,0,optimal,DONE
map10.mps.gz,-1675.0,0,0,-602.1761806187885,-495.0,1257.433537,3.73297,-495.0,0.0,28090,0,0,2333,4.512229,0,0,2,0,optimal,DONE
map14860-20.mps.gz,-1675.0,0,0,-998.8364186513649,-922.0,428.004238,3.260236,-922.0,0.0,28090,0,0,695,3.878676,0,0,2,0,optimal,DONE
map16715-04.mps.gz,-1675.0,0,0,-296.2678982430179,-111.0,1679.861033,3.217098,-111.0,0.0,28090,0,0,2000,4.204578,0,0,2,0,optimal,DONE
map18.mps.gz,-1675.0,0,0,-932.7826847474025,-847.0,307.649698,2.831037,-847.0,0.0,28090,0,0,799,3.548679,0,0,2,0,optimal,DONE
mappingmesh3x3mpeg2i.mps.gz,308.0,0,0,308.0,904.9999999999999,207.583843,1.185478,904.9999999999999,0.0,4667,0,0,1045,1.188009,0,0,2,0,optimal,DONE
mario-t-hard5i.mps.gz,-4482.0,0,0,-4482.0,-4482.0,1328.519712,91.722714,-4482.0,0.0,10638,0,0,614,91.965486,0,0,2,0,optimal,DONE
markshare_4_0.mps.gz,-3084.0,0,0,-4.547473508864641e-13,1.0,164.236941,0.007110999999999999,1.0,0.0,8,0,0,2130216,0.0064529999999999995,0,0,2,0,optimal,DONE
mas74.mps.gz,10482.795280331204,0,0,10623.852461905904,11801.185728999995,1256.739269,0.016531999999999998,11801.185728999995,0.0,39,0,0,5967997,0.010985,0,0,2,0,optimal,DONE
mas76.mps.gz,38893.90364052266,0,0,38893.90364052261,40005.05414199999,55.321233,0.012204999999999999,40005.05414199999,0.0,24,0,0,178175,0.01177,0,0,2,0,optimal,DONE
mcsched.mps.gz,-878973.0,0,0,193774.753706622,211913.0,227.168088,0.12117199999999999,211913.0,0.0,3706,0,0,20843,0.09630999999999999,0,0,2,0,optimal,DONE
mik-250-20-75-1.mps.gz,-207474.0,0,0,-52997.0,-49716.0,28.519716,0.049429,-49716.0,0.0,300,0,0,94342,0.029737,0,0,2,0,optimal,DONE
mik-250-20-75-2.mps.gz,-206974.0,0,0,-54241.700051894135,-50768.0,29.202768,0.051807,-50768.0,0.0,300,0,0,90650,0.031881,0,0,2,0,optimal,DONE
mik-250-20-75-3.mps.gz,-224541.0,0,0,-55479.0,-52242.0,30.473277,0.050235999999999996,-52242.0,0.0,300,0,0,93985,0.031601,0,0,2,0,optimal,DONE
mik-250-20-75-4.mps.gz,-224089.0,0,0,-56618.0,-52301.0,369.182262,0.053154,-52301.0,0.0,300,0,0,1372077,0.032584999999999996,0,0,2,0,optimal,DONE
mik-250-20-75-5.mps.gz,-205732.0,0,0,-54821.0,-51532.0,31.337913,0.050862,-51532.0,0.0,300,0,0,91136,0.030996,0,0,2,0,optimal,DONE
mine-166-5.mps.gz,-1056607342.6040109,0,0,-570351122.1177051,-566395707.8708299,13.120545,1.6714859999999998,-566395707.8708299,0.0,30900,0,0,1228,1.368186,0,0,2,0,optimal,DONE
mine-90-10.mps.gz,-1353911856.528028,0,0,-826469128.5481703,-784302337.633173,97.168275,1.1404239999999999,-784302337.633173,0.0,13799,0,0,31964,1.047096,0,0,2,0,optimal,DONE
misc07.mps.gz,1425.0,0,0,1425.0,2810.0,4.089328,0.11393199999999999,2810.0,0.0,220,0,0,1566,0.115938,0,0,2,0,optimal,DONE
