NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
air03.mps.gz,-513715782.0,0,0,338864.25,340160.0,2.197523,1.09962,340160.0,0.0,212,0,0,1,0.905227,0,0,16,0,optimal,DONE
air04.mps.gz,-83210.0,0,0,55535.43638822428,56137.0,89.50781,7.45134,56137.0,0.0,600,0,0,499,7.480478,0,0,16,0,optimal,DONE
air05.mps.gz,-40465.0,0,0,25877.60926785141,26374.0,61.566839,0.74932,26374.0,0.0,342,0,0,722,0.783416,0,0,16,0,optimal,DONE
aligninq.mps.gz,2654.736802205333,0,0,2654.736802205333,2713.0,20.747071,0.11563599999999999,2713.0,0.0,708,0,0,343,0.09462,0,0,16,0,optimal,DONE
app1-1.mps.gz,-23.0,0,0,-3.993827853717325,-3.0,0.788264,0.469572,-3.0,0.0,2419,0,0,4,0.48256499999999997,0,0,16,0,optimal,DONE
app1-2.mps.gz,-266.0,0,0,-53.94147364434894,-41.0,540.95288,10.157635,-41.0,0.0,26555,0,0,11191,10.283307,0,0,16,0,optimal,DONE
app2-1.mps.gz,19294.25,0,0,19294.25,19294.25,0.434156,0.19231399999999998,19294.25,0.0,997,0,0,1,0.201511,0,0,16,0,optimal,DONE
app2-2.mps.gz,212040.35714285713,0,0,212040.35714285713,212040.5,0.36704899999999996,0.079745,212040.5,0.0,343,0,0,1,0.057264999999999996,0,0,16,0,optimal,DONE
app3.mps.gz,-31829377681.21209,0,0,5644070.732055664,5751714.328905106,1.712294,0.07178999999999999,5751714.328905106,0.0,724,0,0,98,0.07137099999999999,0,0,16,0,optimal,DONE
arki001.mps.gz,1273480.9000000001,0,0,7579621.852064488,7580813.0711281,3341.587091,0.123668,7580813.0711281,0.0,1383,0,0,1761208,0.11785,0,0,16,0,optimal,DONE
atlanta-ip.mps.gz,3.00157865668,0,0,81.29732492072435,91.00981807241001,18000.003925,2.530508,91.00981807241001,0.02004752424255919,37122,0,0,88180,2.34436,0,0,16,0,timelimit,DONE
australia-abs-cta.mps.gz,0,0,0,0,106.90466814283947,1758.003813,0.724876,106.90466814283907,0.0,7800,0,0,95605,0.502342,0,0,16,0,optimal,DONE
bab5.mps.gz,-1775422.122400002,0,0,-116856.28755000001,-106364.6041,18000.004579,5.368546,-106364.6041,0.00832756354893443,9400,0,0,305361,5.111333,0,0,16,0,timelimit,DONE
bc.mps.gz,4.289050631437719,0,0,4.289050631437719,6.999999999999999,17824.23303,5.220527,7.0,0.0,3752,0,0,523884,5.042724,0,0,16,0,optimal,DONE
bc1.mps.gz,2.1887763488011416,0,0,2.188776348801141,3.338362547646319,568.585843,3.547125,3.338362547646319,0.0,1337,0,0,17530,3.587251,0,0,16,0,optimal,DONE
beasleyC1.mps.gz,25.0,0,0,52.0,85.0,12.946645,0.04785,85.0,0.0,1166,0,0,1752,0.053626,0,0,16,0,optimal,DONE
beavma.mps.gz,128906.80000000002,0,0,310231.25895056385,383285.00000000006,8.627775,0.044988,383285.00000000006,0.0,531,0,0,5697,0.03478,0,0,16,0,optimal,DONE
biella1.mps.gz,3060037.430763108,0,0,3060037.4307631077,3065005.7800000003,2161.422155,1.753635,3065005.7800000003,0.0,2133,0,0,10432,1.5623040000000001,0,0,16,0,optimal,DONE
bienst1.mps.gz,11.724137931034484,0,0,27.0,46.75,68.795301,0.024218,46.75,0.0,1040,0,0,11113,0.022438,0,0,16,0,optimal,DONE
bienst2.mps.gz,11.724137931034482,0,0,16.71428571428571,54.6,269.800952,0.028283,54.6,0.0,1040,0,0,102409,0.026819,0,0,16,0,optimal,DONE
binkar10_1.mps.gz,-16000599.24000705,0,0,6637.188026943215,6742.200023998971,6462.74664,0.07911399999999999,6742.200023998971,0.0,1619,0,0,4442017,0.064722,0,0,16,0,optimal,DONE
blend2.mps.gz,7.043999070402349,0,0,7.043999070402349,7.598985000000001,1.466056,0.046862,7.598985000000001,0.0,186,0,0,1041,0.048361999999999995,0,0,16,0,optimal,DONE
bley_xl1.mps.gz,80.0,0,0,177.24872565800993,190.0,57.645618,11.895697,190.0,0.0,8208,0,0,150,12.279762,0,0,16,0,optimal,DONE
blp-ir98.mps.gz,96.16916160000001,0,0,2276.9237984881634,2342.315488,1747.558643,0.988533,2342.315488,0.0,950,0,0,247091,0.548626,0,0,16,0,optimal,DONE
bmocbd.mps.gz,-32041010095048.54,0,0,-32041010095048.54,-32041010095048.54,57.798227,10.376337,-32041010095048.54,0.0,0,0,0,1,0,0,0,16,0,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-31953009810551.355,0,0,-31953009810551.355,-31953009810551.355,64.825904,10.699807,-31953009810551.355,0.0,0,0,0,1,0,0,0,16,0,optimal,DONE SOLVED THROUGH LP RELAXATION
bnatt400.mps.gz,0,0,0,0,1.0,127.845187,0.6951729999999999,1.0,0.0,3895,0,0,6778,0.708128,0,0,16,0,optimal,DONE
bppc4-08.mps.gz,51.589999999999996,0,0,52.0,53.0,18000.000079,0.578448,53.0,0.019230769230769232,222,0,0,3414331,0.303002,0,0,16,0,timelimit,DONE
bppc8-02.mps.gz,36.0,0,0,487.0,507.0,0.156337,0.046003999999999996,507.0,0.0,102,0,0,177,0.039594,0,0,16,0,optimal,DONE
brazil3.mps.gz,1.9999999999999858,0,0,2.0,37.00000000000011,18000.000682,2.104302,37.00000000000011,17.499999999999922,2429,0,0,10021,2.17929,0,0,16,0,timelimit,DONE
breastcancer-regularized.mps.gz,0.10438504146670737,0,0,0.15354733907478413,35.767842105263156,5435.64877,0.151303,35.767842105263156,0.0,1440,0,0,2424498,0.127965,0,0,16,0,optimal,DONE
cap6000.mps.gz,-10950240.0,0,0,-2451537.3250240455,-2451377.0,2.0889,0.301905,-2451377.0,0.0,1760,0,0,1906,0.266986,0,0,16,0,optimal,DONE
cbs-cta.mps.gz,0,0,0,0,0.0,60.222962,0.397066,0.0,0.0,9970,0,0,58,0.45019,0,0,16,0,optimal,DONE
chromaticindex128-5.mps.gz,3.0,0,0,3.0000000000000004,4.0,1196.773347,0.302116,4.0,0.0,8447,0,0,100314,0.32688,0,0,16,0,optimal,DONE
chromaticindex256-8.mps.gz,3.0,0,0,3.0,4.0,2407.509133,0.990529,4.0,0.0,33787,0,0,20756,0.750226,0,0,16,0,optimal,DONE
chromaticindex32-8.mps.gz,3.0,0,0,3.0,4.0,3.937781,0.07603499999999999,4.0,0.0,2111,0,0,249,0.08305499999999999,0,0,16,0,optimal,DONE
chromaticindex512-7.mps.gz,3.0,0,0,2.9999999999999996,4.0,1017.71394,2.215709,4.0,0.0,33791,0,0,375,2.34854,0,0,16,0,optimal,DONE
ci-s4.mps.gz,-82.59640741576601,0,0,1872.8738611763554,3336.239848457258,54.799488,0.569649,3336.239848457258,0.0,3610,0,0,36900,0.564524,0,0,16,0,optimal,DONE
cmflsp50-24-8-8.mps.gz,2240280.5300000003,0,0,54633108.509346545,5210988.639999665,18000.004174,2.184142,1e+20,1e+20,3480,0,0,108798,2.239603,0,0,16,0,timelimit,DONE
co-100.mps.gz,8260.0,0,0,1048867.1985583697,2640287.32,18000.009542,19.247918,2640287.32,0.01525518453739711,12008,0,0,333177,16.104078,0,0,16,0,timelimit,DONE
cod105.mps.gz,-480.0,0,0,-15.237441204027942,-11.999999999999996,21.478601,2.629992,-11.999999999999996,0.0,972,0,0,3,2.643474,0,0,16,0,optimal,DONE
comp08-2idx.mps.gz,0,0,0,0,39.0,18000.006479,5.931381,39.0,3.875,24197,0,0,438202,5.864901,0,0,16,0,timelimit,DONE
core2536-691.mps.gz,8.0,0,0,688.4760340423485,689.0,1216.703557,1.441713,689.0,0.0,1893,0,0,1199,1.5373649999999999,0,0,16,0,optimal,DONE
csched007.mps.gz,-3648.0,0,0,269.2515873015873,351.0,18000.005903,0.411261,351.0,0.07224683060944123,1191,0,0,4060219,0.089395,0,0,16,0,timelimit,DONE
csched008.mps.gz,171.0,0,0,171.0,173.0,1258.395707,0.299967,173.0,0.0,1195,0,0,177227,0.11258399999999999,0,0,16,0,optimal,DONE
csched010.mps.gz,-3237.0,0,0,332.42272727272757,408.0,4488.640038,0.313897,408.0,0.0,1038,0,0,1030671,0.174586,0,0,16,0,optimal,DONE
cvs16r70-62.mps.gz,-798.0,0,0,-56.374113944635525,-42.0,5629.754291,0.584943,-42.0,0.0,4338,0,0,524799,0.5333129999999999,0,0,16,0,optimal,DONE
dano3_3.mps.gz,288.5,0,0,576.2316202745667,576.3446330306436,139.541955,1.002227,576.3446330306436,0.0,3151,0,0,20,1.043399,0,0,16,0,optimal,DONE
dano3_5.mps.gz,288.5,0,0,576.231620274568,576.9249159565587,415.267501,0.896096,576.9249159565587,0.0,3151,0,0,138,0.935383,0,0,16,0,optimal,DONE
danoint.mps.gz,40.5,0,0,62.69,65.66666666666666,5713.78277,0.036261,65.66666666666666,0.0,1312,0,0,1591551,0.035519999999999996,0,0,16,0,optimal,DONE
dcmulti.mps.gz,-1217.0000000000005,0,0,185657.48928571428,188182.0,1.215217,0.025856999999999998,188182.0,0.0,450,0,0,1425,0.025762,0,0,16,0,optimal,DONE
decomp1.mps.gz,-120.0,0,0,-120.0,-120.0,17.645061,1.148223,-120.0,0.0,3502,0,0,1334,1.174428,0,0,16,0,optimal,DONE
decomp2.mps.gz,-160.0,0,0,-160.0,-160.0,10.894692,1.809188,-160.0,0.0,4828,0,0,336,1.842863,0,0,16,0,optimal,DONE
disctom.mps.gz,-5000.0,0,0,-5000.0,-5000.0,8.423413,0.30394299999999996,-5000.0,0.0,394,0,0,1,0.321998,0,0,16,0,optimal,DONE
drayage-100-12.mps.gz,91134.07608032227,0,0,91134.07608032224,94941.58910751341,1500.678618,7.482281,94941.58910751341,0.0,1171,0,0,217992,7.390642,0,0,16,0,optimal,DONE
drayage-100-23.mps.gz,103333.87407302856,0,0,103333.87407302856,103333.87407302856,10.301007,8.115278,103333.87407302856,0.0,680,0,0,12,8.139732,0,0,16,0,optimal,DONE
drayage-25-23.mps.gz,99718.79053115842,0,0,99718.79053115843,101282.64701843262,120.435141,9.038941,101282.64701843262,0.0,1899,0,0,17749,8.87606,0,0,16,0,optimal,DONE
drayage-25-27.mps.gz,95288.77935278724,0,0,95288.77935278724,102183.50532531734,7466.204134,8.432635,102183.50532531734,0.0,1937,0,0,929340,8.190758,0,0,16,0,optimal,DONE
drayage-25-32.mps.gz,88256.30653381345,0,0,88256.30653381345,91395.84915161127,1225.728596,7.250801,91395.84915161127,0.0,1469,0,0,136931,7.162609,0,0,16,0,optimal,DONE
dsbmip.mps.gz,-132008.45875044586,0,0,-305.19817500948136,-305.19817500948227,0.909404,0.14232699999999998,-305.19817500948227,0.0,1300,0,0,10,0.13458399999999998,0,0,16,0,optimal,DONE
eil33-2.mps.gz,-5984556.395949088,0,0,811.6609845122612,934.0079159999996,139.40626,0.528126,934.0079159999996,0.0,32,0,0,565,0.54171,0,0,16,0,optimal,DONE
eilA101-2.mps.gz,-36611038.04935484,0,0,803.9620897338918,923.0056009999985,18000.026574,43.938174,923.0056009999985,0.12006649891995949,200,0,0,9761,20.123585,0,0,16,0,timelimit,DONE
eilC76-2.mps.gz,-12133722.198931783,0,0,725.8544485436141,762.5147819999988,7283.200306,21.567333,762.5147819999988,0.0,225,0,0,40399,5.951107,0,0,16,0,optimal,DONE
ej.mps.gz,1.0,0,0,1.0,5131.0,18001.119332,0.007956,1e+20,1e+20,1,0,0,33385001,0.00861,0,0,16,0,timelimit,DONE
enlight8.mps.gz,0,0,0,0,27.0,0.011902,0.009944999999999999,27.0,0.0,64,0,0,1,0.010702999999999999,0,0,16,0,optimal,DONE
enlight_hard.mps.gz,0,0,0,0,37.0,0.015307999999999999,0.012523999999999999,37.0,0.0,100,0,0,1,0.013517999999999999,0,0,16,0,optimal,DONE
f2gap201600.mps.gz,-770.0,0,0,76429.86229621104,76453.0,908.285368,0.110985,76453.0,0.0,60,0,0,621511,0.038095,0,0,16,0,optimal,DONE
f2gap401600.mps.gz,-503.0,0,0,82274.23743419567,82307.0,497.748095,0.126643,82307.0,0.0,80,0,0,198577,0.037748,0,0,16,0,optimal,DONE
f2gap40400.mps.gz,-84.0,0,0,20650.898153963248,20650.898153963248,0.0062239999999999995,0.028569999999999998,20650.898153963248,0.0,190,0,0,1,0.016704,0,0,16,0,optimal,DONE SOLVED THROUGH LP RELAXATION
f2gap801600.mps.gz,-311.0,0,0,86570.16548383572,86679.0,592.319,0.238343,86679.0,0.0,240,0,0,176006,0.039164,0,0,16,0,optimal,DONE
fast0507.mps.gz,16.0,0,0,172.14556667654884,174.0,424.54392,3.09527,174.0,0.0,440,0,0,1014,3.31594,0,0,16,0,optimal,DONE
fastxgemm-n2r6s0t2.mps.gz,26.999999999999975,0,0,27.000000000000004,230.0,1689.869253,0.345058,230.0,0.0,8790,0,0,237583,0.332875,0,0,16,0,optimal,DONE
fastxgemm-n2r7s4t1.mps.gz,27.0,0,0,27.0,42.0,15125.663783,0.448854,42.0,0.0,9500,0,0,1794161,0.43506599999999995,0,0,16,0,optimal,DONE
fhnw-binpack4-48.mps.gz,0,0,0,0,0.0,91.525025,0.43005099999999996,0.0,0.0,4480,0,0,40138,0.44458499999999995,0,0,16,0,optimal,DONE
fiball.mps.gz,5.0,0,0,138.0,138.0,293.740751,7.035264,138.0,0.0,4774,0,0,5442,7.012712,0,0,16,0,optimal,DONE
fiber.mps.gz,58462.8,0,0,207607.39777777778,405935.17999999993,16.452694,0.13733499999999998,405935.17999999993,0.0,542,0,0,2602,0.031625,0,0,16,0,optimal,DONE
fjspeasy01i.mps.gz,216.0,0,0,216.0,253.0,314.284821,291.169548,253.0,0.0,33460,0,0,47,290.752441,0,0,16,0,optimal,DONE
flugpl.mps.gz,1018500.0,0,0,1167875.1663773148,1201500.0,0.030650999999999998,0.005829,1201500.0,0.0,13,0,0,68,0.006286,0,0,16,0,optimal,DONE
gasprod1-2.mps.gz,-123584.2728712976,0,0,-1538.0070927408524,983.0406264810736,425.334109,2.92496,983.0406264810736,0.0,22746,0,0,34724,2.3321009999999998,0,0,16,0,optimal,DONE
gasprod1-3.mps.gz,-122678.76199836184,0,0,-704.858566955867,2310.1089847190015,395.809653,2.627591,2310.1089847190015,0.0,8832,0,0,28980,2.719426,0,0,16,0,optimal,DONE
gasprod2-1.mps.gz,508232.48325932526,0,0,1541888.8513565715,1628548.309906681,15717.34376,3.481045,1628548.309906681,0.0,41108,0,0,9609,3.47667,0,0,16,0,optimal,DONE
gasprod2-2.mps.gz,298722.3288687249,0,0,1320756.6994146197,1375631.6634233294,4308.586548,17.428978999999998,1375631.6634233294,0.0,50011,0,0,6990,17.119129,0,0,16,0,optimal,DONE
gen-ip002.mps.gz,-4840.541961300889,0,0,-4840.541961300888,-4783.733391599998,1403.272415,0.012787,-4783.733391599998,0.0,48,0,0,5112787,0.009188,0,0,16,0,optimal,DONE
gen-ip021.mps.gz,2327.8425844887574,0,0,2327.8425844887574,2361.4541951916,588.749879,0.010704,2361.4541951916,0.0,56,0,0,2341056,0.007994,0,0,16,0,optimal,DONE
gen-ip036.mps.gz,-52491.20486913999,0,0,-4632.2981528734645,-4606.6796098376,679.445132,0.012195,-4606.6796098376,0.0,92,0,0,2023646,0.010039,0,0,16,0,optimal,DONE
gen-ip054.mps.gz,6765.209042593413,0,0,6765.209042710155,6840.965641792,1186.472383,0.013365,6840.965641792,0.0,54,0,0,4609954,0.011868,0,0,16,0,optimal,DONE
gen.mps.gz,68621.12467699999,0,0,112274.85026341431,112313.36271799996,0.112039,0.029879,112313.36271799977,0.0,482,0,0,5,0.031049999999999998,0,0,16,0,optimal,DONE
gfd-schedulen55f2d50m30k3i.mps.gz,3.0,0,0,4.0,3316.0,18003.860251,3.021354,3316.0,828.0,140597,0,0,7960,3.021993,0,0,16,0,timelimit,DONE
glass-sc.mps.gz,14.080295856534113,0,0,14.080295856534113,23.0,4058.342445,0.353831,23.0,0.0,12238,0,0,256139,0.249604,0,0,16,0,optimal,DONE
glass4.mps.gz,800002400.0,0,0,800002400.0,1200012599.9996054,1279.446567,0.040591999999999996,1200012599.9996054,0.0,782,0,0,2576934,0.035368,0,0,16,0,optimal,DONE
gr4x6.mps.gz,185.55,0,0,185.55,202.35,0.034775,0.007063,202.35,0.0,34,0,0,24,0.0077009999999999995,0,0,16,0,optimal,DONE
graph20-20-1rand.mps.gz,-13.0,0,0,-13.0,-9.0,7.597414,0.307716,-9.0,0.0,989,0,0,1111,0.31967,0,0,16,0,optimal,DONE
graphdraw-domain.mps.gz,-323.0,0,0,12672.0,19685.99999999877,10221.419812,0.038932999999999995,19685.99999999877,0.0,1730,0,0,24553839,0.033683,0,0,16,0,optimal,DONE
graphdraw-gemcutter.mps.gz,-183.5,0,0,4310.0,7118.499999999999,366.562553,0.02744,7118.499999999999,0.0,948,0,0,885799,0.020937,0,0,16,0,optimal,DONE
gt2.mps.gz,11908.0,0,0,20146.761297182347,21166.0,0.19841399999999998,0.007553,21166.0,0.0,28,0,0,325,0.008525999999999999,0,0,16,0,optimal,DONE
gus-sch.mps.gz,-3163.0,0,0,-1197.25,-1167.0,13.627843,0.369191,-1167.0,0.0,907,0,0,2150,0.389362,0,0,16,0,optimal,DONE
h80x6320.mps.gz,3700.0,0,0,3700.0,3700.0,2.274968,1.8852479999999998,3700.0,0.0,0,0,0,1,0,0,0,16,0,optimal,DONE SOLVED THROUGH LP RELAXATION
hypothyroid-k1.mps.gz,-2952.0,0,0,-2902.8525855769776,-2902.8525855769776,8.54872,25.361257000000002,-2902.8525855769776,0.0,2906,0,0,1,25.008725,0,0,16,0,optimal,DONE SOLVED THROUGH LP RELAXATION
ic97_tension.mps.gz,2606.0,0,0,3892.0,3942.0,38.283932,0.040186,3942.0,0.0,408,0,0,83938,0.038362,0,0,16,0,optimal,DONE
icir97_tension.mps.gz,6248.0,0,0,6303.0,6375.0,15222.108607,0.388769,6375.0,0.0,1726,0,0,12716437,0.387351,0,0,16,0,optimal,DONE
iis-glass-cov.mps.gz,13.460608514719016,0,0,13.46060851471902,21.0,554.500482,0.34157,21.0,0.0,10750,0,0,25501,0.250461,0,0,16,0,optimal,DONE
iis-hc-cov.mps.gz,9.517060774198477,0,0,9.517060774198493,17.0,2288.234299,0.815199,17.0,0.0,19448,0,0,76535,0.545351,0,0,16,0,optimal,DONE
irp.mps.gz,-8943293.133276382,0,0,12131.07520583333,12159.492835999996,17.5269,3.763768,12159.492835999996,0.0,117,0,0,10,1.7489819999999998,0,0,16,0,optimal,DONE
istanbul-no-cutoff.mps.gz,-3027.5614379769922,0,0,66.95965764528864,204.08174924146226,252.941486,4.328792,204.08174924146226,0.0,18613,0,0,1207,4.363031,0,0,16,0,optimal,DONE
k1mushroom.mps.gz,-4208.0,0,0,-4092.859678108002,-3288.0,2447.179366,2328.010836,-3288.0,0.0,10419,0,0,9,2328.326645,0,0,16,0,optimal,DONE
khb05250.mps.gz,95919464.0,0,0,95919464.0,106940226.0,2.242973,0.031035999999999998,106940226.0,0.0,100,0,0,1560,0.034254,0,0,16,0,optimal,DONE
l2p12.mps.gz,2.0,0,0,2.0,5.0,1374.395408,2.011068,5.0,0.0,29955,0,0,99012,1.943989,0,0,16,0,optimal,DONE
lectsched-1.mps.gz,0,0,0,0,0.0,269.420852,7.365313,0.0,0.0,14420,0,0,1410,7.489315,0,0,16,0,optimal,DONE
lectsched-2.mps.gz,0,0,0,0,0.0,9.361909,2.6591139999999998,0.0,0.0,8152,0,0,101,2.741364,0,0,16,0,optimal,DONE
lectsched-3.mps.gz,0,0,0,0,0.0,318.901067,6.222258,0.0,0.0,26371,0,0,678,6.213194,0,0,16,0,optimal,DONE
lectsched-4-obj.mps.gz,3.0,0,0,3.0,4.0,18.730382,1.057011,4.0,0.0,4723,0,0,1395,1.090072,0,0,16,0,optimal,DONE
loopha13.mps.gz,0.8697966666666661,0,0,6.279,6.402330000000002,11353.413263,0.647984,6.402330000000002,0.0,17348,0,0,1570481,0.6493,0,0,16,0,optimal,DONE
manna81.mps.gz,-21649.0,0,0,-13297.0,-13164.0,18000.050555,0.092125,-13164.0,0.009457611668185961,6480,0,0,3679863,0.10606399999999999,0,0,16,0,timelimit,DONE
map06.mps.gz,-1675.0,0,0,-406.18117265238726,-289.0,961.085934,4.013518,-289.0,0.0,28090,0,0,756,4.907413,0,0,16,0,optimal,DONE
map10.mps.gz,-1675.0,0,0,-602.1761806187885,-495.0,1160.710272,3.258029,-495.0,0.0,28090,0,0,2333,3.915908,0,0,16,0,optimal,DONE
map14860-20.mps.gz,-1675.0,0,0,-998.8364186513649,-922.0,327.648596,3.283567,-922.0,0.0,28090,0,0,695,4.270651,0,0,16,0,optimal,DONE
map16715-04.mps.gz,-1675.0,0,0,-296.2678982430179,-111.0,1820.176285,3.24255,-111.0,0.0,28090,0,0,2000,4.16584,0,0,16,0,optimal,DONE
map18.mps.gz,-1675.0,0,0,-932.7826847474025,-847.0,303.304737,2.836513,-847.0,0.0,28090,0,0,799,3.554417,0,0,16,0,optimal,DONE
mappingmesh3x3mpeg2i.mps.gz,308.0,0,0,308.0,904.9999999999999,203.203239,0.837438,904.9999999999999,0.0,4667,0,0,1045,0.8337129999999999,0,0,16,0,optimal,DONE
mario-t-hard5i.mps.gz,-4482.0,0,0,-4482.0,-4482.0,1343.35751,94.273054,-4482.0,0.0,10638,0,0,614,94.490424,0,0,16,0,optimal,DONE
markshare_4_0.mps.gz,-3084.0,0,0,-4.547473508864641e-13,1.0,162.765829,0.006143,1.0,0.0,8,0,0,2130216,0.005487,0,0,16,0,optimal,DONE
mas74.mps.gz,10482.795280331204,0,0,10623.852461905904,11801.185728999995,1252.703176,0.018892,11801.185728999995,0.0,39,0,0,5967997,0.01337,0,0,16,0,optimal,DONE
mas76.mps.gz,38893.90364052266,0,0,38893.90364052261,40005.05414199999,54.311384,0.01227,40005.05414199999,0.0,24,0,0,178175,0.011784,0,0,16,0,optimal,DONE
mcsched.mps.gz,-878973.0,0,0,193774.753706622,211913.0,222.233329,0.115177,211913.0,0.0,3706,0,0,20843,0.09018,0,0,16,0,optimal,DONE
mik-250-20-75-1.mps.gz,-207474.0,0,0,-52997.0,-49716.0,29.014002,0.053595,-49716.0,0.0,300,0,0,94342,0.032962,0,0,16,0,optimal,DONE
mik-250-20-75-2.mps.gz,-206974.0,0,0,-54241.700051894135,-50768.0,28.52666,0.050345999999999995,-50768.0,0.0,300,0,0,90650,0.030785999999999997,0,0,16,0,optimal,DONE
mik-250-20-75-3.mps.gz,-224541.0,0,0,-55479.0,-52242.0,31.063555,0.052905999999999995,-52242.0,0.0,300,0,0,93985,0.03328,0,0,16,0,optimal,DONE
mik-250-20-75-4.mps.gz,-224089.0,0,0,-56618.0,-52301.0,375.265593,0.054174,-52301.0,0.0,300,0,0,1372077,0.032707,0,0,16,0,optimal,DONE
mik-250-20-75-5.mps.gz,-205732.0,0,0,-54821.0,-51532.0,31.608098,0.053543999999999994,-51532.0,0.0,300,0,0,91136,0.033377,0,0,16,0,optimal,DONE
mine-166-5.mps.gz,-1056607342.6040109,0,0,-570351122.1177051,-566395707.8708299,13.212884,1.725819,-566395707.8708299,0.0,30900,0,0,1228,1.417224,0,0,16,0,optimal,DONE
mine-90-10.mps.gz,-1353911856.528028,0,0,-826469128.5481703,-784302337.633173,111.339294,1.181799,-784302337.633173,0.0,13799,0,0,31964,1.087453,0,0,16,0,optimal,DONE
misc07.mps.gz,1425.0,0,0,1425.0,2810.0,4.012938,0.11130999999999999,2810.0,0.0,220,0,0,1566,0.113248,0,0,16,0,optimal,DONE
mitre.mps.gz,-2347860.0,0,0,115155.0,115155.0,10.643797,9.255679,115155.0,0.0,1315,0,0,18,9.281039,0,0,16,0,optimal,DONE
