,NAME,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PLabel NN,PLabel ET,PLabel RF,Time Label,Minimum Time,Minimum Nodes,PTime RF,PTime NN,PTime ET,PNodes RF,PNodes NN,PNodes ET
265,nursesched-sprint-hidden09.mps.gz,100.07384859999999,18048.4155442,66.0,314305.2,1,1,1,1,100.07384859999999,66.0,100.07384859999999,100.07384859999999,100.07384859999999,66.0,66.0,66.0
266,neos-555884.mps.gz,255.78597639999998,18009.4953014,6120.0,1922042.4,1,1,1,1,255.78597639999998,6120.0,255.78597639999998,255.78597639999998,255.78597639999998,6120.0,6120.0,6120.0
267,roll3000.mps.gz,57.78920039999999,18005.873717799997,2830.0,6825628.0,1,1,1,1,57.78920039999999,2830.0,57.78920039999999,57.78920039999999,57.78920039999999,2830.0,2830.0,2830.0
268,bmocbd2.mps.gz,61.06275959999999,60.2604428,1.0,1.0,0,1,0,0,60.2604428,1.0,60.2604428,60.2604428,61.06275959999999,1.0,1.0,1.0
269,graphdraw-domain.mps.gz,1605.7332378,10799.5193186,2008061.0,24553839.0,1,1,1,1,1605.7332378,2008061.0,1605.7332378,1605.7332378,1605.7332378,2008061.0,2008061.0,2008061.0
270,splice1k1.mps.gz,8924.6806366,5685.679688599999,592.0,546.0,0,1,0,0,5685.679688599999,546.0,5685.679688599999,5685.679688599999,8924.6806366,546.0,546.0,592.0
271,neos-827015.mps.gz,1858.6028714,1276.6110372,296.0,151.0,0,1,1,0,1276.6110372,151.0,1858.6028714,1276.6110372,1858.6028714,296.0,151.0,296.0
272,rococoC10-001000.mps.gz,1293.1925448,2355.3855132,50312.0,571173.0,1,1,1,1,1293.1925448,50312.0,1293.1925448,1293.1925448,1293.1925448,50312.0,50312.0,50312.0
273,blend2.mps.gz,2.8151020000000004,2.7359207999999997,854.0,1041.0,0,1,1,0,2.7359207999999997,854.0,2.8151020000000004,2.7359207999999997,2.8151020000000004,854.0,1041.0,854.0
274,co-100.mps.gz,9705.921982,23364.614126200002,6091.0,287414.0,1,1,1,1,9705.921982,6091.0,9705.921982,9705.921982,9705.921982,6091.0,6091.0,6091.0
275,traininstance6.mps.gz,18000.016974799997,17712.0085352,3994495.0,3497685.6,0,1,1,0,17712.0085352,3497685.6,18000.016974799997,17712.0085352,18000.016974799997,3994495.0,3497685.6,3994495.0
276,map14860-20.mps.gz,180.90357519999998,433.8129972,199.0,695.0,1,1,1,1,180.90357519999998,199.0,180.90357519999998,180.90357519999998,180.90357519999998,199.0,199.0,199.0
277,neos-953928.mps.gz,1140.9615306,18329.914604600002,114.0,2255.4,1,1,1,1,1140.9615306,114.0,1140.9615306,1140.9615306,1140.9615306,114.0,114.0,114.0
278,australia-abs-cta.mps.gz,359.7438778,1958.4244181999998,1849.0,95605.0,1,1,1,1,359.7438778,1849.0,359.7438778,359.7438778,359.7438778,1849.0,1849.0,1849.0
279,neos-3024952-loue.mps.gz,5128.3657796,18106.528874999996,91480.0,2202033.6,1,1,1,1,5128.3657796,91480.0,5128.3657796,5128.3657796,5128.3657796,91480.0,91480.0,91480.0
280,neos-1223462.mps.gz,7.513496200000001,14.421681799999998,1.0,1.0,1,1,1,1,7.513496200000001,1.0,7.513496200000001,7.513496200000001,7.513496200000001,1.0,1.0,1.0
281,mspsphard01i.mps.gz,11175.250066999997,3243.550525,323371.0,152457.0,0,1,1,0,3243.550525,152457.0,11175.250066999997,3243.550525,11175.250066999997,323371.0,152457.0,323371.0
282,neos-5115478-kaveri.mps.gz,18000.005446199997,14031.862946,2689346.4,2615641.0,0,1,1,0,14031.862946,2615641.0,18000.005446199997,14031.862946,18000.005446199997,2689346.4,2615641.0,2689346.4
283,neos-3610051-istra.mps.gz,2.0242648,11.6713552,192.0,5098.0,1,1,1,1,2.0242648,192.0,2.0242648,2.0242648,2.0242648,192.0,192.0,192.0
284,bc1.mps.gz,173.2603628,649.9788272,1691.0,17530.0,1,1,1,1,173.2603628,1691.0,173.2603628,173.2603628,173.2603628,1691.0,1691.0,1691.0
285,beasleyC1.mps.gz,6.3865798,19.1026888,1.0,1752.0,1,1,1,1,6.3865798,1.0,6.3865798,6.3865798,6.3865798,1.0,1.0,1.0
286,map10.mps.gz,1125.8240944,1780.1308736000003,732.0,2333.0,1,1,1,1,1125.8240944,732.0,1125.8240944,1125.8240944,1125.8240944,732.0,732.0,732.0
287,neos-3048764-nadi.mps.gz,0.3194366,0.31708820000000004,1.0,1.0,0,1,0,0,0.31708820000000004,1.0,0.31708820000000004,0.31708820000000004,0.3194366,1.0,1.0,1.0
288,supportcase16.mps.gz,0.12418180000000001,0.240477,1.0,1.0,1,1,1,1,0.12418180000000001,1.0,0.12418180000000001,0.12418180000000001,0.12418180000000001,1.0,1.0,1.0
289,neos-941313.mps.gz,1686.2797535999998,19490.5788768,7.0,901.2,1,1,1,1,1686.2797535999998,7.0,1686.2797535999998,1686.2797535999998,1686.2797535999998,7.0,7.0,7.0
290,shipschedule6shipsmixi.mps.gz,26.834089,53.9968358,10.0,170.0,1,1,1,1,26.834089,10.0,26.834089,26.834089,26.834089,10.0,10.0,10.0
291,mod010.mps.gz,0.7160896,1.5628618,1.0,3.0,1,1,1,1,0.7160896,1.0,0.7160896,0.7160896,0.7160896,1.0,1.0,1.0
292,neos-933638.mps.gz,15511.635736999999,1924.9598648,983.0,64.0,0,1,0,0,1924.9598648,64.0,1924.9598648,1924.9598648,15511.635736999999,64.0,64.0,983.0
293,square31.mps.gz,14323.626608199998,16082.766869999998,1367.0,1367.0,1,1,1,1,14323.626608199998,1367.0,14323.626608199998,14323.626608199998,14323.626608199998,1367.0,1367.0,1367.0
294,neos-1599274.mps.gz,3.4118182,6.2464218,1.0,1.0,1,1,1,1,3.4118182,1.0,3.4118182,3.4118182,3.4118182,1.0,1.0,1.0
295,gen.mps.gz,0.055514799999999996,0.171442,1.0,5.0,1,1,1,1,0.055514799999999996,1.0,0.055514799999999996,0.055514799999999996,0.055514799999999996,1.0,1.0,1.0
296,piperout-03.mps.gz,20.107330400000002,52.1855594,402.0,2130.0,1,1,1,1,20.107330400000002,402.0,20.107330400000002,20.107330400000002,20.107330400000002,402.0,402.0,402.0
297,pigeon-08.mps.gz,0.8208780000000001,2.5405754,1947.0,6820.0,1,1,1,1,0.8208780000000001,1947.0,0.8208780000000001,0.8208780000000001,0.8208780000000001,1947.0,1947.0,1947.0
298,neos-3437289-erdre.mps.gz,0.13494520000000002,0.1350276,1.0,1.0,1,1,1,1,0.13494520000000002,1.0,0.13494520000000002,0.13494520000000002,0.13494520000000002,1.0,1.0,1.0
299,neos-5107597-kakapo.mps.gz,16895.3387406,2682.721981,2635953.8,519969.0,0,1,0,0,2682.721981,519969.0,2682.721981,2682.721981,16895.3387406,519969.0,519969.0,2635953.8
300,irp.mps.gz,18.619616,36.2042144,1.0,10.0,1,1,1,1,18.619616,1.0,18.619616,18.619616,18.619616,1.0,1.0,1.0
301,neos-780889.mps.gz,170.2696034,486.0927872,1.0,1.0,1,1,1,1,170.2696034,1.0,170.2696034,170.2696034,170.2696034,1.0,1.0,1.0
302,drayage-25-32.mps.gz,357.38164780000005,1264.7665992,11988.0,136931.0,1,1,1,1,357.38164780000005,11988.0,357.38164780000005,357.38164780000005,357.38164780000005,11988.0,11988.0,11988.0
303,peg-solitaire-a3.mps.gz,18000.0009174,2779.8819002,4057.2,2298.0,0,1,1,0,2779.8819002,2298.0,18000.0009174,2779.8819002,18000.0009174,4057.2,2298.0,4057.2
304,app2-2.mps.gz,1.5827601999999998,0.9656334,1.0,1.0,0,1,1,0,0.9656334,1.0,1.5827601999999998,0.9656334,1.5827601999999998,1.0,1.0,1.0
305,neos-1330346.mps.gz,6080.053193199999,4171.7122996,363848.0,292491.0,0,1,1,0,4171.7122996,292491.0,6080.053193199999,4171.7122996,6080.053193199999,363848.0,292491.0,363848.0
306,pigeon-13.mps.gz,6848.651485799999,18009.6134022,11370579.0,8662982.8,1,1,1,1,6848.651485799999,8662982.8,6848.651485799999,6848.651485799999,6848.651485799999,11370579.0,11370579.0,11370579.0
307,swath2.mps.gz,46.0695346,45.187601599999994,1926.0,1333.0,0,1,1,0,45.187601599999994,1333.0,46.0695346,45.187601599999994,46.0695346,1926.0,1333.0,1926.0
308,neos-1456979.mps.gz,5813.238375599999,19085.8411778,37883.0,71989.4,1,1,1,1,5813.238375599999,37883.0,5813.238375599999,5813.238375599999,5813.238375599999,37883.0,37883.0,37883.0
309,ta2-UUE.mps.gz,1357.6303258,2385.1937054,20746.0,60389.0,1,1,1,1,1357.6303258,20746.0,1357.6303258,1357.6303258,1357.6303258,20746.0,20746.0,20746.0
310,bley_xl1.mps.gz,26.6726662,79.1085178,8.0,150.0,1,1,1,1,26.6726662,8.0,26.6726662,26.6726662,26.6726662,8.0,8.0,8.0
311,neos-3216931-puriri.mps.gz,12848.476204,16224.7609272,8769.0,17134.0,1,1,1,1,12848.476204,8769.0,12848.476204,12848.476204,12848.476204,8769.0,8769.0,8769.0
312,ns1830653.mps.gz,240.7236852,321.603748,4151.0,17854.0,1,1,1,1,240.7236852,4151.0,240.7236852,240.7236852,240.7236852,4151.0,4151.0,4151.0
313,fiber.mps.gz,1.8249650000000002,17.769197800000004,1.0,2602.0,1,1,1,1,1.8249650000000002,1.0,1.8249650000000002,1.8249650000000002,1.8249650000000002,1.0,1.0,1.0
314,drayage-25-23.mps.gz,18.7389826,129.3260618,266.0,17749.0,1,1,1,1,18.7389826,266.0,18.7389826,18.7389826,18.7389826,266.0,266.0,266.0
315,fiball.mps.gz,1137.6859004,1324.9728046,3495.0,5442.0,1,1,1,1,1137.6859004,3495.0,1137.6859004,1137.6859004,1137.6859004,3495.0,3495.0,3495.0
316,neos-956971.mps.gz,1395.8721096,18377.409259199998,61.0,11016.2,1,1,1,1,1395.8721096,61.0,1395.8721096,1395.8721096,1395.8721096,61.0,61.0,61.0
317,neos-5106984-jizera.mps.gz,10212.9822144,23452.3856186,28.0,93.6,1,1,1,1,10212.9822144,28.0,10212.9822144,10212.9822144,10212.9822144,28.0,28.0,28.0
318,neos-848589.mps.gz,15109.323876999999,28970.867062600002,989.0,8956.4,1,1,1,1,15109.323876999999,989.0,15109.323876999999,15109.323876999999,15109.323876999999,989.0,989.0,989.0
319,neos-3699377-maori.mps.gz,1046.5779522,596.3055138,22984.0,14774.0,0,1,1,0,596.3055138,14774.0,1046.5779522,596.3055138,1046.5779522,22984.0,14774.0,22984.0
320,ab67-40-100.mps.gz,314.06308260000003,338.1384174,73.0,75.0,1,1,1,1,314.06308260000003,73.0,314.06308260000003,314.06308260000003,314.06308260000003,73.0,73.0,73.0
321,rlp1.mps.gz,0.23079139999999998,0.3453252,51.0,225.0,1,1,1,1,0.23079139999999998,51.0,0.23079139999999998,0.23079139999999998,0.23079139999999998,51.0,51.0,51.0
322,neos-3354841-apure.mps.gz,322.89475980000003,591.5297711999999,1.0,1.0,1,1,1,1,322.89475980000003,1.0,322.89475980000003,322.89475980000003,322.89475980000003,1.0,1.0,1.0
323,neos-5193246-nerang.mps.gz,1134.5181418000002,1549.8689956,7082.0,17117.0,1,1,1,1,1134.5181418000002,7082.0,1134.5181418000002,1134.5181418000002,1134.5181418000002,7082.0,7082.0,7082.0
324,nursesched-sprint02.mps.gz,38.106145600000005,378.4159342,5.0,2272.0,1,1,1,1,38.106145600000005,5.0,38.106145600000005,38.106145600000005,38.106145600000005,5.0,5.0,5.0
325,neos-3209519-ruhr.mps.gz,810.5677479999997,2002.0726518000001,61448.0,198275.0,1,1,1,1,810.5677479999997,61448.0,810.5677479999997,810.5677479999997,810.5677479999997,61448.0,61448.0,61448.0
326,k1mushroom.mps.gz,2490.722604,4761.0011856,1.0,9.0,1,1,1,1,2490.722604,1.0,2490.722604,2490.722604,2490.722604,1.0,1.0,1.0
327,cbs-cta.mps.gz,39.8278776,100.1140048,1.0,58.0,1,1,1,1,39.8278776,1.0,39.8278776,39.8278776,39.8278776,1.0,1.0,1.0
328,neos-1445743.mps.gz,30.696198,42.858846799999995,69.0,182.0,1,1,1,1,30.696198,69.0,30.696198,30.696198,30.696198,69.0,69.0,69.0
