NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
breastcancer-regularized.mps.gz,0.10438504146670737,1.2236296151418689,39,9.011327381407414,35.767842105263156,3501.757294,0.157662,35.767842105263156,0.0,4027717,191251,0,1184081,0.132829,0.224679,24.638337,2,1,optimal,DONE
cap6000.mps.gz,-10950240.0,-2451535.8057408705,33,-2451438.276292859,-2451377.0,5.07969,0.383752,-2451377.0,0.0,5150,572,0,2009,0.26969299999999996,0.650436,2.540147,2,1,optimal,DONE
cbs-cta.mps.gz,0,0.0,15,0,0.0,38.610973,0.343702,0.0,0.0,13205,1813,0,1,0.390467,3.981939,38.610759,2,1,optimal,DONE
chromaticindex128-5.mps.gz,3.0,3.0,11,2.9999999999999996,4.0,79.86823,0.30474599999999996,4.0,0.0,15755,450,0,1316,0.328654,8.664184,22.707881,2,1,optimal,DONE
chromaticindex256-8.mps.gz,3.0,3.0,11,3.0,4.0,305.335885,0.922156,4.0,0.0,27211,2648,0,863,0.989547,34.090521,63.390626,2,1,optimal,DONE
chromaticindex32-8.mps.gz,3.0,0,0,3.0,4.0,1.20738,0.07968499999999999,4.0,0.0,2111,0,0,1,0.087139,0,0,2,1,optimal,DONE
chromaticindex512-7.mps.gz,3.0,3.0,11,3.0,4.0,6758.360319,2.329138,4.0,0.0,200834,20296,0,36950,2.465874,310.752829,634.581187,2,1,optimal,DONE
ci-s4.mps.gz,-82.59640741576601,47.75323019655569,51,1521.9303483374588,3336.239848457267,196.361929,0.620381,3336.239848457267,0.0,391412,20393,0,81683,0.618432,0.795678,31.509016,2,1,optimal,DONE
cmflsp50-24-8-8.mps.gz,2240280.5300000003,54656461.35527221,8,54737889.129534304,55789389.8863,18000.002022,2.158218,55789389.8863,0.0030022522331813978,80580,1869,0,142066,2.071162,10.209766,829.437494,2,1,timelimit,DONE
co-100.mps.gz,8260.0,1340576.9441059488,390,1992155.501285204,2639942.06,10292.700342,20.697994,2639942.06,0.0,105017,5305,0,6091,18.088624,49.241335,5686.187131,2,1,optimal,DONE
cod105.mps.gz,-480.0,-14.976773879641916,163,-13.784316051598404,-12.0,98.758296,2.728664,-12.0,0.0,2815,804,0,3,2.740607,5.44377,82.492151,2,1,optimal,DONE
comp08-2idx.mps.gz,30.585101231898744,0.0,48,31.475415070242658,37.0,1228.527631,5.987397,37.0,0.0,66108,7205,0,4218,5.910032,8.985079,577.420747,2,1,optimal,DONE
core2536-691.mps.gz,8.0,688.4760340423485,15,688.6085437438093,689.0,378.622766,1.404512,689.0,0.0,2517,279,0,893,1.5007549999999998,19.661487,62.245212,2,1,optimal,DONE
csched007.mps.gz,-3648.0,274.18999999999915,28,303.61114058597605,351.0000000000009,2431.268154,0.37657199999999996,351.0000000000009,0.0,1290134,130832,0,123917,0.090074,0.458399,57.730071,2,1,optimal,DONE
csched008.mps.gz,171.0,171.0,24,171.0,173.0,965.009769,0.27917,173.0,0.0,314428,73100,0,56979,0.108611,0.709326,55.477396,2,1,optimal,DONE
csched010.mps.gz,-3237.0,337.5798099156091,33,361.3727771197555,408.0,2770.673979,0.285231,408.0,0.0,1079381,115265,0,98303,0.169339,0.500423,77.37635,2,1,optimal,DONE
cvs16r70-62.mps.gz,-798.0,-56.03137460381464,20,-54.52951815916871,-42.0,16159.689856,0.633018,-42.0,0.0,315568,39065,0,459553,0.518566,1.777584,9.770497,2,1,optimal,DONE
dano3_3.mps.gz,288.5,576.2473826729314,3,576.2523320640265,576.3446330306436,136.628067,0.878718,576.3446330306436,0.0,3178,9,0,16,0.913214,60.112093,88.885345,2,1,optimal,DONE
dano3_5.mps.gz,288.5,576.2395243633358,13,576.361196399868,576.9249159565587,494.995209,1.018157,576.9249159565587,0.0,4240,143,0,229,1.064973,74.371148,126.09787,2,1,optimal,DONE
danoint.mps.gz,40.5,62.64145623829797,29,62.78927975275411,65.66666666666666,7294.253036,0.038832,65.66666666666666,0.0,138779956,106708,0,1239048,0.036846,0.527476,33.385223,2,1,optimal,DONE
dcmulti.mps.gz,-1217.0000000000005,184933.30627918465,29,187298.54618520112,188181.99999999997,2.324141,0.023743999999999998,188181.99999999997,0.0,1066,242,0,90,0.02549,0.054422,1.560288,2,1,optimal,DONE
decomp1.mps.gz,-120.0,-120.0,8,-120.0,-120.0,5.364147,1.182727,-120.0,0.0,8642,1638,0,1,1.208849,2.8918239999999997,5.363959,2,1,optimal,DONE
decomp2.mps.gz,-160.0,-160.0,13,-160.0,-160.0,98.276655,1.8326500000000001,-160.0,0.0,13849,3496,0,6,1.871081,3.429463,64.279297,2,1,optimal,DONE
disctom.mps.gz,-5000.0,0,0,-5000.0,-5000.0,9.126018,0.287023,-5000.0,0.0,394,0,0,1,0.304452,0,0,2,1,optimal,DONE
drayage-100-12.mps.gz,91134.07608032227,91134.07608032218,143,94116.73782729059,94941.58910751341,43.743002,8.313199000000001,94941.58910751341,0.0,7540,816,0,1373,8.226503,8.794169,32.256942,2,1,optimal,DONE
drayage-100-23.mps.gz,103333.87407302856,103333.87407302856,11,103333.87407302856,103333.87407302856,10.003597,7.7842199999999995,103333.87407302856,0.0,1432,417,0,1,7.808167,8.341023,10.003435,2,1,optimal,DONE
drayage-25-23.mps.gz,99718.79053115842,99718.79053115842,52,101211.10079025986,101282.64701843262,17.788983,7.3752379999999995,101282.64701843262,0.0,3765,186,0,266,7.335511,8.108321,15.712127,2,1,optimal,DONE
drayage-25-27.mps.gz,95288.77935278724,95337.2186090607,148,101280.59151649517,102183.50532531737,66.523264,8.648109,102183.50532531737,0.0,15044,2135,0,2023,8.596382,9.160048,38.905949,2,1,optimal,DONE
drayage-25-32.mps.gz,88256.30653381345,88256.30653381273,58,88919.74209944399,91395.84915161128,351.321809,7.790056,91395.84915161128,0.0,55271,8614,0,11988,7.813105,8.449527,18.722346,2,1,optimal,DONE
dsbmip.mps.gz,-132008.45875044586,-305.1981750094818,35,-305.19817500948216,-305.19817500948,1.7831380000000001,0.12609099999999998,-305.19817500948,0.0,1665,57,0,12,0.122878,0.389057,1.537111,2,1,optimal,DONE
eil33-2.mps.gz,-5984556.395949088,812.8383533035949,49,821.1026633946403,934.0079159999996,149.911842,1.2841909999999999,934.0079159999996,0.0,511,68,0,777,0.579854,1.316606,17.136155,2,1,optimal,DONE
eilA101-2.mps.gz,-36611038.04935484,804.0247603939642,29,806.1984436639223,880.9201079999993,18000.359854,44.10306,880.9201079999993,0.07160809851920191,465,51,0,17510,20.903669999999998,111.120652,8718.741715,2,1,timelimit,DONE
eilC76-2.mps.gz,-12133722.198931783,726.6887075000664,140,741.5466614849515,762.5147819999988,2836.533482,22.125445,762.5147819999988,0.0,4701,289,0,7851,6.226983,22.805381,2162.137635,2,1,optimal,DONE
ej.mps.gz,1.0,2.0,14,26.0,25507.999999999996,425.057327,0.0062,25507.999999999996,0.0,84,32,0,123786,0.006899,0.20959,0.21887299999999998,2,1,optimal,DONE
enlight8.mps.gz,0,0,0,0,27.0,0.015429,0.012842,27.0,0.0,64,0,0,1,0.013866,0,0,2,1,optimal,DONE
enlight_hard.mps.gz,0,0,0,0,37.0,0.021877999999999998,0.018952999999999998,37.0,0.0,100,0,0,1,0.020099,0,0,2,1,optimal,DONE
f2gap201600.mps.gz,-770.0,76430.43983114016,14,76451.40118929363,76453.0,0.65904,0.034596,76453.0,0.0,976,229,0,1,0.038357999999999996,0.084759,0.658949,2,1,optimal,DONE
f2gap401600.mps.gz,-503.0,82275.02923664087,9,82305.17850751597,82307.0,0.5844849999999999,0.034936999999999996,82307.0,0.0,1157,252,0,1,0.038622,0.084398,0.584421,2,1,optimal,DONE
f2gap40400.mps.gz,-84.0,20665.085006049274,5,20753.041329419786,20772.0,0.10469099999999999,0.012044,20772.0,0.0,545,107,0,1,0.013531,0.030071999999999998,0.10463499999999999,2,1,optimal,DONE
f2gap801600.mps.gz,-311.0,86576.00913592617,8,86677.18618713462,86678.99997225266,1.198108,0.035019999999999996,86679.0,0.0,1603,418,0,1,0.039103,0.11605,1.198051,2,1,optimal,DONE
fast0507.mps.gz,16.0,172.21798513886708,2,172.22126474059093,174.0,348.887797,2.652111,174.0,0.0,784,44,0,708,2.821392,9.671502,26.886431,2,1,optimal,DONE
fastxgemm-n2r6s0t2.mps.gz,26.999999999999975,27.000000000000004,22,26.999999999999996,230.0,979.875292,0.340644,230.0,0.0,228393,18952,0,127278,0.32101199999999996,0.5545209999999999,48.556533,2,1,optimal,DONE
fastxgemm-n2r7s4t1.mps.gz,27.0,26.999999999999996,14,26.999999999999996,42.0,1519.04776,0.357693,42.0,0.0,355548,48083,0,187498,0.34774099999999997,0.6008399999999999,39.069915,2,1,optimal,DONE
fhnw-binpack4-48.mps.gz,0,0.0,11,0,0.0,85.224229,0.43287699999999996,0.0,0.0,22016,5310,0,24649,0.44764299999999996,1.175608,3.711774,2,1,optimal,DONE
fiball.mps.gz,5.0,138.0,25,138.0,138.0,1149.603693,7.49861,138.0,0.0,22792,1316,0,3495,7.393268,12.190984,1049.650824,2,1,optimal,DONE
fiber.mps.gz,58462.8,287395.183426704,85,405933.3273722474,405935.17999999993,1.8216489999999999,0.061133999999999994,405935.17999999993,0.0,6402,30,0,1,0.029987,0.066649,1.821609,2,1,optimal,DONE
fjspeasy01i.mps.gz,216.0,217.0,71,240.0,253.0,339.948942,289.038666,253.0,0.0,464807,1695,0,31,288.623248,297.334726,332.42378,2,1,optimal,DONE
flugpl.mps.gz,1018500.0,0,0,1167875.1663773148,1201500.0,0.02837,0.006055,1201500.0,0.0,13,0,0,1,0.006581,0,0,2,1,optimal,DONE
gasprod1-2.mps.gz,-123584.2728712976,-2060.624016101996,58,721.7873897340614,983.040619922831,70.743338,2.391432,983.040619922831,0.0,54748,5561,0,612,2.365061,4.670973,16.447035,2,1,optimal,DONE
gasprod1-3.mps.gz,-122678.76199836184,-246.44372170214774,37,2267.595714266601,2310.108984719074,58.394393,2.551896,2310.108984719074,0.0,24616,3586,0,378,2.64269,6.314518,15.337527,2,1,optimal,DONE
gasprod2-1.mps.gz,508232.48325932526,1508215.5878505346,3,1508303.394537187,1628548.3099065754,3777.210578,3.068223,1628548.3099065754,0.0,113142,8833,0,3032,3.23939,36.279813,98.070622,2,1,optimal,DONE
gasprod2-2.mps.gz,298722.3288687249,1330553.9175318717,30,1368322.8358361903,1375631.6634233277,1182.990175,21.216148,1375631.6634233277,0.0,36455,3138,0,1250,21.426631,132.392854,354.614044,2,1,optimal,DONE
gen-ip002.mps.gz,-4840.541961300889,-4839.79412821554,14,-4837.370894641831,-4783.733391599999,1753.626831,0.012039999999999999,-4783.733391599999,0.0,72264,75,0,5859548,0.008971999999999999,0.019771999999999998,0.12323999999999999,2,1,optimal,DONE
gen-ip021.mps.gz,2327.8425844887574,2328.0600616634742,23,2329.2831390553547,2361.4541951916,548.662481,0.012149,2361.4541951916,0.0,19822,60,0,2101666,0.009825,0.017893,1.773677,2,1,optimal,DONE
gen-ip036.mps.gz,-52491.20486913999,-4631.760259111426,32,-4630.739836886037,-4606.6796098376,742.58835,0.013326,-4606.6796098376,0.0,833,19,0,2144143,0.01065,0.023982,2.3871219999999997,2,1,optimal,DONE
gen-ip054.mps.gz,6765.209042593413,6766.249839710655,5,6767.637131189353,6840.9656417920005,1411.121018,0.008506999999999999,6840.9656417920005,0.0,226736,179,0,5682228,0.0068639999999999994,0.013432999999999999,1.4160490000000001,2,1,optimal,DONE
gen.mps.gz,68621.12467699999,112301.21996055162,5,112313.36271799999,112313.36271799999,0.053611,0.028371,112313.36271799999,0.0,310,14,0,1,0.031062999999999997,0.042239,0.053273999999999995,2,1,optimal,DONE
gfd-schedulen55f2d50m30k3i.mps.gz,3.0,3.1436294765840245,30,4.0,14624.0,18000.003115,2.951445,14624.0,3655.0,229949,11148,0,2472,3.04903,123.102408,12063.71487,2,1,timelimit,DONE
glass-sc.mps.gz,14.080295856534113,14.113717368485341,13,14.192618036180262,23.0,4647.881937,0.37218799999999996,23.0,0.0,422881,4715,0,262210,0.26626099999999997,0.617418,25.819423,2,1,optimal,DONE
glass4.mps.gz,800002400.0,800002400.0,35,800004728.7412418,1200012599.9997327,961.664963,0.046890999999999995,1200012599.9997327,0.0,2714115,249970,0,652204,0.03896,0.08027999999999999,9.525397,2,1,optimal,DONE
gr4x6.mps.gz,185.55,191.0003401360544,5,202.35000000000002,202.35000000000002,0.020003999999999997,0.012365,202.35000000000002,0.0,125,15,0,1,0.013144,0.015380999999999999,0.019951999999999998,2,1,optimal,DONE
graph20-20-1rand.mps.gz,-13.0,-13.0,12,-13.0,-9.0,16.140147,0.295723,-9.0,0.0,3705,345,0,629,0.30705499999999997,0.37160499999999996,2.061851,2,1,optimal,DONE
graphdraw-domain.mps.gz,-323.0,12672.0,26,12950.014802631578,19685.999999999978,1600.244773,0.042192,19685.999999999978,0.0,4037028,285296,0,2008061,0.034129,0.074569,8.176603,2,1,optimal,DONE
graphdraw-gemcutter.mps.gz,-183.5,4310.0,49,4505.077504168727,7118.499999999999,121.508439,0.02984,7118.499999999999,0.0,347204,26673,0,175780,0.020978999999999998,0.039582,6.216185,2,1,optimal,DONE
gt2.mps.gz,11908.0,20639.26298023938,3,21166.0,21166.0,0.084822,0.009904,21166.0,0.0,51,10,0,5,0.010891,0.027738,0.05008,2,1,optimal,DONE
gus-sch.mps.gz,-3163.0,-1191.3215579710145,29,-1173.6692113030897,-1167.0,6.165986,0.299367,-1167.0,0.0,1867,201,0,136,0.313042,0.470085,1.7133129999999999,2,1,optimal,DONE
h80x6320.mps.gz,3700.0,0,0,3700.0,3700.0,2.253795,1.9025549999999998,3700.0,0.0,0,0,0,1,0,0,0,2,1,optimal,DONE SOLVED THROUGH LP RELAXATION
hypothyroid-k1.mps.gz,-2952.0,-2851.246017024606,2,-2851.0,-2851.0,25.069819,23.780448,-2851.0,0.0,5280,26,0,1,23.860471,24.827497,25.0658,2,1,optimal,DONE
ic97_tension.mps.gz,2606.0,3900.6985552513897,40,3935.9999999999986,3941.9999999999986,25.075937,0.050116,3941.9999999999986,0.0,25621,1607,0,22278,0.043393,0.083259,6.41467,2,1,optimal,DONE
icir97_tension.mps.gz,6248.0,6311.156643356643,58,6358.921052631578,6375.0,4713.29837,0.388829,6375.0,0.0,31272868,956611,0,1112767,0.37902399999999997,0.540847,40.437657,2,1,optimal,DONE
iis-glass-cov.mps.gz,13.460608514719016,13.509643951207678,30,13.605934350115351,21.0,833.965569,0.399885,21.0,0.0,148689,4805,0,24361,0.266685,0.587522,16.685187,2,1,optimal,DONE
iis-hc-cov.mps.gz,9.517060774198477,9.582698790593076,36,9.670821501139313,17.0,2689.315492,0.8499,17.0,0.0,246705,5129,0,69969,0.5590649999999999,1.067552,25.331116,2,1,optimal,DONE
irp.mps.gz,-8943293.133276382,12130.876719499996,107,12159.491459754961,12159.492836000096,18.533618,4.606472,12159.492836000096,0.0,3326,6,0,1,1.81819,6.432641,18.533573,2,1,optimal,DONE
istanbul-no-cutoff.mps.gz,-3027.5614379769922,73.31205675137448,69,127.56454675829758,204.08174924146232,145.783075,4.376318,204.08174924146232,0.0,42746,7249,0,301,4.410634,5.528497,40.675266,2,1,optimal,DONE
k1mushroom.mps.gz,-4208.0,-4090.78579194065,28,-3344.6666666666665,-3288.0,2582.814306,2124.434785,-3288.0,0.0,1994797,4,0,1,2123.815493,2134.648394,2582.814265,2,1,optimal,DONE
khb05250.mps.gz,95919464.0,103554140.2058639,30,106939241.26843597,106940226.0,0.699315,0.036936,106940226.0,0.0,719,19,0,1,0.032121,0.046673,0.6992729999999999,2,1,optimal,DONE
l2p12.mps.gz,2.0,2.0,22,3.0,5.0,163.161881,2.027119,5.0,0.0,46771,3091,0,650,1.908608,4.627281,68.327996,2,1,optimal,DONE
lectsched-1.mps.gz,0,0.0,22,0,0.0,886.720496,8.348153,0.0,0.0,113590,13281,0,5518,8.372712,10.981859,571.904872,2,1,optimal,DONE
lectsched-2.mps.gz,0,0.0,11,0,0.0,10.668784,2.5806519999999997,0.0,0.0,13334,879,0,15,2.666211,4.407114,7.630912,2,1,optimal,DONE
lectsched-3.mps.gz,0,0.0,11,0,0.0,350.037787,5.668666,0.0,0.0,34510,6453,0,1652,5.785774,8.178842,15.068949,2,1,optimal,DONE
lectsched-4-obj.mps.gz,3.0,3.0,20,4.0,4.0,6.549191,1.148513,4.0,0.0,9542,1447,0,5,1.184399,1.966392,5.690359,2,1,optimal,DONE
loopha13.mps.gz,0.8697966666666661,6.278999999999996,14,6.279000000000001,6.40233,18000.000737,0.677329,6.40233,0.010992649284272625,10466035,2383215,0,1751647,0.6885979999999999,2.483661,71.52264,2,1,timelimit,DONE
manna81.mps.gz,-21649.0,-13164.0,1,-13164.0,-13164.0,0.5376449999999999,0.09352099999999999,-13164.0,0.0,6770,272,0,1,0.107684,0.49033899999999997,0.537612,2,1,optimal,DONE
map06.mps.gz,-1675.0,-403.56486175306793,15,-397.83267304221147,-289.0,1143.396224,3.996476,-289.0,0.0,33215,775,0,738,4.886323,18.483261,68.209879,2,1,optimal,DONE
map10.mps.gz,-1675.0,-598.6340907846084,19,-588.4419739557513,-495.0,1036.450376,3.753285,-495.0,0.0,60766,610,0,732,3.734611,14.42272,563.023402,2,1,optimal,DONE
