NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
beavma.mps.gz,128906.80000000002,333724.0712815307,78,338419.6999999999,383284.99999999994,1.6037219999999999,0.047587,383284.99999999994,0.0,1886,0,0,1,0.034748,0.057873999999999995,1.5887479999999998,16,1,optimal,DONE
biella1.mps.gz,3060037.430763108,3060287.28307585,61,3063511.1293882434,3065005.779999996,1141.515819,2.678163,3065005.779999997,0.0,8231,139,0,199,1.5352329999999998,7.5172419999999995,1075.911016,16,1,optimal,DONE
bienst1.mps.gz,11.724137931034484,18.65670992982674,36,37.50394143304985,46.75,205.933016,0.025047999999999997,46.75,0.0,154034,5857,0,17052,0.026801,0.066147,5.5454229999999995,16,1,optimal,DONE
bienst2.mps.gz,11.724137931034482,18.65670992982674,51,37.336444135607046,54.6,798.180818,0.022789,54.6,0.0,1152094,35732,0,80837,0.019826,0.06311599999999999,64.967369,16,1,optimal,DONE
binkar10_1.mps.gz,-16000599.24000705,6644.706029481107,49,6714.6758837913485,6742.200023999493,60.755953,0.07299,6742.200023999493,0.0,52599,5225,0,2269,0.066939,0.121122,3.3097149999999997,16,1,optimal,DONE
blend2.mps.gz,7.043999070402349,7.04399907040235,6,7.047626604978829,7.598985000000001,2.733501,0.043323,7.598985000000001,0.0,1671,389,0,854,0.041484,0.073115,1.234331,16,1,optimal,DONE
bley_xl1.mps.gz,80.0,184.4391691056099,26,189.9182994627406,190.0,26.869072,10.406179,190.0,0.0,9115,262,0,8,10.716995,12.509821,21.894437,16,1,optimal,DONE
blp-ir98.mps.gz,96.16916160000001,2277.8121230358547,49,2308.8303511943677,2342.3154879999997,177.612585,1.200307,2342.3154879999997,0.0,4230,462,0,2945,0.5743119999999999,29.341037,57.911356,16,1,optimal,DONE
bmocbd.mps.gz,-32041010095048.54,0,0,-32041010095048.54,-32041010095048.54,73.905047,10.774306,-32041010095048.54,0.0,0,0,0,1,0,0,0,16,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-31953009810551.355,0,0,-31953009810551.355,-31953009810551.355,42.918047,9.586077,-31953009810551.355,0.0,0,0,0,1,0,0,0,16,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bnatt400.mps.gz,0,0.0,22,0,1.0,287.903163,0.9090969999999999,1.0,0.0,87231,27074,0,4071,0.7934089999999999,4.240125,114.621775,16,1,optimal,DONE
bppc4-08.mps.gz,51.589999999999996,52.0,24,52.0,53.0,18000.000138,0.552325,53.0,0.019230769230769232,3581041,255742,0,967977,0.288748,0.639581,24.209992,16,1,timelimit,DONE
bppc8-02.mps.gz,36.0,487.0,26,487.0,507.0,0.858177,0.040976,507.0,0.0,1894,53,0,125,0.035265,0.07127,0.441943,16,1,optimal,DONE
brazil3.mps.gz,1.9999999999999858,3.8333333333333286,25,24.0,37.000000000000014,18000.00069,2.481802,37.000000000000014,0.5416666666666654,15585,2995,0,3865,2.38169,34.556354999999996,8699.197758,16,1,timelimit,DONE
breastcancer-regularized.mps.gz,0.10438504146670737,1.2236296151418689,39,9.011327381407414,35.767842105263156,3612.45294,0.149992,35.767842105263156,0.0,4027717,191251,0,1184081,0.124765,0.214937,24.662133,16,1,optimal,DONE
cap6000.mps.gz,-10950240.0,-2451535.8057408705,33,-2451438.276292859,-2451377.0,5.260927,0.389436,-2451377.0,0.0,5150,572,0,2009,0.27485499999999996,0.662063,2.578087,16,1,optimal,DONE
cbs-cta.mps.gz,0,0.0,15,0,0.0,40.41695,0.369619,0.0,0.0,13205,1813,0,1,0.416205,4.183203,40.41675,16,1,optimal,DONE
chromaticindex128-5.mps.gz,3.0,3.0,11,2.9999999999999996,4.0,86.113054,0.323984,4.0,0.0,15755,450,0,1316,0.35375799999999996,8.727962999999999,23.024563,16,1,optimal,DONE
chromaticindex256-8.mps.gz,3.0,3.0,11,3.0,4.0,308.26682,0.910381,4.0,0.0,27211,2648,0,863,0.977244,34.810865,64.170941,16,1,optimal,DONE
chromaticindex32-8.mps.gz,3.0,0,0,3.0,4.0,1.270683,0.080132,4.0,0.0,2111,0,0,1,0.08713399999999999,0,0,16,1,optimal,DONE
chromaticindex512-7.mps.gz,3.0,3.0,11,3.0,4.0,6743.514904,2.265602,4.0,0.0,200834,20296,0,36950,2.410248,299.794978,634.951319,16,1,optimal,DONE
ci-s4.mps.gz,-82.59640741576601,47.75323019655569,51,1521.9303483374588,3336.239848457267,195.31783,0.606985,3336.239848457267,0.0,391412,20393,0,81683,0.605161,0.7777109999999999,31.35688,16,1,optimal,DONE
cmflsp50-24-8-8.mps.gz,2240280.5300000003,54656461.35527221,8,54737889.129534304,55798317.616699986,18000.001131,2.5017300000000002,55798317.616699986,0.0033847508714918303,61411,1642,0,132778,2.3977370000000002,10.840915,977.990461,16,1,timelimit,DONE
co-100.mps.gz,8260.0,1340576.9441059488,390,1992155.501285204,2639942.06,8587.106019,18.425536,2639942.06,0.0,105017,5305,0,6091,15.915633,46.45998,4757.387914,16,1,optimal,DONE
cod105.mps.gz,-480.0,-14.976773879641916,163,-13.784316051598404,-12.0,93.538052,2.563544,-12.0,0.0,2815,804,0,3,2.574068,5.099821,78.080489,16,1,optimal,DONE
comp08-2idx.mps.gz,30.585101231898744,0.0,48,31.475415070242658,37.0,1222.839647,4.026792,37.0,0.0,66108,7205,0,4218,3.941537,7.092598,580.236555,16,1,optimal,DONE
core2536-691.mps.gz,8.0,688.4760340423485,15,688.6085437438093,689.0,382.139363,1.369187,689.0,0.0,2517,279,0,893,1.441287,21.188933,64.281426,16,1,optimal,DONE
csched007.mps.gz,-3648.0,274.18999999999915,28,303.61114058597605,351.0000000000009,2502.643932,0.396399,351.0000000000009,0.0,1290134,130832,0,123917,0.092642,0.47859199999999996,58.936116,16,1,optimal,DONE
csched008.mps.gz,171.0,171.0,24,171.0,173.0,1000.887979,0.28601499999999996,173.0,0.0,314428,73100,0,56979,0.11202799999999999,0.739798,57.439129,16,1,optimal,DONE
csched010.mps.gz,-3237.0,337.5798099156091,33,361.3727771197555,408.0,2943.083379,0.305174,408.0,0.0,1079381,115265,0,98303,0.183112,0.5433049999999999,82.655411,16,1,optimal,DONE
cvs16r70-62.mps.gz,-798.0,-56.03137460381464,20,-54.52951815916871,-42.0,16837.42055,0.648262,-42.0,0.0,315568,39065,0,459553,0.536177,1.8980359999999998,10.55562,16,1,optimal,DONE
dano3_3.mps.gz,288.5,576.2473826729314,3,576.2523320640265,576.3446330306436,137.077679,0.850339,576.3446330306436,0.0,3178,9,0,16,0.8868689999999999,60.797107,89.331421,16,1,optimal,DONE
dano3_5.mps.gz,288.5,576.2395243633358,13,576.361196399868,576.9249159565587,527.243154,0.9936309999999999,576.9249159565587,0.0,4240,143,0,229,1.038229,80.388969,135.405678,16,1,optimal,DONE
danoint.mps.gz,40.5,62.64145623829797,29,62.78927975275411,65.66666666666666,7126.44584,0.040513,65.66666666666666,0.0,138779956,106708,0,1239048,0.038690999999999996,0.526866,32.958474,16,1,optimal,DONE
dcmulti.mps.gz,-1217.0000000000005,184933.30627918465,29,187298.54618520112,188181.99999999997,2.503689,0.02523,188181.99999999997,0.0,1066,242,0,90,0.02682,0.057581999999999994,1.683406,16,1,optimal,DONE
decomp1.mps.gz,-120.0,-120.0,8,-120.0,-120.0,5.4174109999999995,1.167165,-120.0,0.0,8642,1638,0,1,1.193967,3.104303,5.417331,16,1,optimal,DONE
decomp2.mps.gz,-160.0,-160.0,13,-160.0,-160.0,109.882413,1.92201,-160.0,0.0,13849,3496,0,6,1.959308,3.56725,71.78249,16,1,optimal,DONE
disctom.mps.gz,-5000.0,0,0,-5000.0,-5000.0,9.110063,0.31898699999999997,-5000.0,0.0,394,0,0,1,0.33744599999999997,0,0,16,1,optimal,DONE
drayage-100-12.mps.gz,91134.07608032227,91134.07608032218,143,94116.73782729059,94941.58910751341,42.272692,7.807246,94941.58910751341,0.0,7540,816,0,1373,7.723699,8.261514,31.045224,16,1,optimal,DONE
drayage-100-23.mps.gz,103333.87407302856,103333.87407302856,11,103333.87407302856,103333.87407302856,10.401197,8.176292,103333.87407302856,0.0,1432,417,0,1,8.201637999999999,8.738821,10.401023,16,1,optimal,DONE
drayage-25-23.mps.gz,99718.79053115842,99718.79053115842,52,101211.10079025986,101282.64701843262,18.194273,7.717684,101282.64701843262,0.0,3765,186,0,266,7.67422,8.432844,16.111157,16,1,optimal,DONE
drayage-25-27.mps.gz,95288.77935278724,95337.2186090607,148,101280.59151649517,102183.50532531737,62.927334,7.78284,102183.50532531737,0.0,15044,2135,0,2023,7.736045,8.276788,37.082825,16,1,optimal,DONE
drayage-25-32.mps.gz,88256.30653381345,88256.30653381273,58,88919.74209944399,91395.84915161128,349.142347,7.711908,91395.84915161128,0.0,55271,8614,0,11988,7.737005,8.36988,18.636586,16,1,optimal,DONE
dsbmip.mps.gz,-132008.45875044586,-305.1981750094818,35,-305.19817500948216,-305.19817500948,1.765078,0.121947,-305.19817500948,0.0,1665,57,0,12,0.118943,0.384715,1.519473,16,1,optimal,DONE
eil33-2.mps.gz,-5984556.395949088,812.8383533035949,49,821.1026633946403,934.0079159999996,171.169229,1.334207,934.0079159999996,0.0,511,68,0,777,0.568631,1.359102,17.650186,16,1,optimal,DONE
eilA101-2.mps.gz,-36611038.04935484,804.0247603939642,29,806.1984436639223,880.9201079999993,18000.003107,47.068427,880.9201079999993,0.0725669710110885,465,51,0,12186,21.635343,109.989437,8162.957856,16,1,timelimit,DONE
eilC76-2.mps.gz,-12133722.198931783,726.6887075000664,140,741.5466614849515,762.5147819999988,3105.004585,22.039353,762.5147819999988,0.0,4701,289,0,7851,6.605066,24.732309,2378.359497,16,1,optimal,DONE
ej.mps.gz,1.0,2.0,14,26.0,25507.999999999996,421.358957,0.006340999999999999,25507.999999999996,0.0,84,32,0,123786,0.00686,0.21010199999999998,0.21914599999999998,16,1,optimal,DONE
enlight8.mps.gz,0,0,0,0,27.0,0.012447999999999999,0.010333,27.0,0.0,64,0,0,1,0.01119,0,0,16,1,optimal,DONE
enlight_hard.mps.gz,0,0,0,0,37.0,0.014617999999999999,0.011856,37.0,0.0,100,0,0,1,0.012853999999999999,0,0,16,1,optimal,DONE
f2gap201600.mps.gz,-770.0,76430.43983114016,14,76451.40118929363,76453.0,0.6719459999999999,0.036712,76453.0,0.0,976,229,0,1,0.040619999999999996,0.08723299999999999,0.6718799999999999,16,1,optimal,DONE
f2gap401600.mps.gz,-503.0,82275.02923664087,9,82305.17850751597,82307.0,0.57634,0.033028,82307.0,0.0,1157,252,0,1,0.036546999999999996,0.082464,0.5762769999999999,16,1,optimal,DONE
f2gap40400.mps.gz,-84.0,20665.085006049274,5,20753.041329419786,20772.0,0.102862,0.013234,20772.0,0.0,545,107,0,1,0.014641999999999999,0.030541,0.10281,16,1,optimal,DONE
f2gap801600.mps.gz,-311.0,86576.00913592617,8,86677.18618713462,86678.99997225266,1.220863,0.032515999999999996,86679.0,0.0,1603,418,0,1,0.036352999999999996,0.115024,1.2208,16,1,optimal,DONE
fast0507.mps.gz,16.0,172.21798513886708,2,172.22126474059093,174.0,361.06443,2.681164,174.0,0.0,784,44,0,708,2.860552,9.474754,27.383168,16,1,optimal,DONE
fastxgemm-n2r6s0t2.mps.gz,26.999999999999975,27.000000000000004,22,26.999999999999996,230.0,941.985274,0.314446,230.0,0.0,228393,18952,0,127278,0.296197,0.524237,47.64322,16,1,optimal,DONE
fastxgemm-n2r7s4t1.mps.gz,27.0,26.999999999999996,14,26.999999999999996,42.0,1488.943559,0.330592,42.0,0.0,355548,48083,0,187498,0.321897,0.561075,37.118024,16,1,optimal,DONE
fhnw-binpack4-48.mps.gz,0,0.0,11,0,0.0,86.492116,0.450079,0.0,0.0,22016,5310,0,24649,0.462041,1.218456,3.980889,16,1,optimal,DONE
fiball.mps.gz,5.0,138.0,25,138.0,138.0,1131.155597,7.136117,138.0,0.0,22792,1316,0,3495,7.053274,11.872315,1032.904325,16,1,optimal,DONE
fiber.mps.gz,58462.8,287395.183426704,85,405933.3273722474,405935.17999999993,1.865375,0.06387899999999999,405935.17999999993,0.0,6402,30,0,1,0.030022,0.06630899999999999,1.8653339999999998,16,1,optimal,DONE
fjspeasy01i.mps.gz,216.0,217.0,71,240.0,253.0,353.888328,300.543628,253.0,0.0,464807,1695,0,31,300.100131,308.738653,345.749981,16,1,optimal,DONE
flugpl.mps.gz,1018500.0,0,0,1167875.1663773148,1201500.0,0.026802,0.004771,1201500.0,0.0,13,0,0,1,0.0053029999999999996,0,0,16,1,optimal,DONE
gasprod1-2.mps.gz,-123584.2728712976,-2060.624016101996,58,721.7873897340614,983.040619922831,70.460111,2.619301,983.040619922831,0.0,54748,5561,0,612,2.622743,5.149864,17.148296,16,1,optimal,DONE
gasprod1-3.mps.gz,-122678.76199836184,-246.44372170214774,37,2267.595714266601,2310.108984719074,62.112591,2.682462,2310.108984719074,0.0,24616,3586,0,378,2.757266,6.66371,16.175595,16,1,optimal,DONE
gasprod2-1.mps.gz,508232.48325932526,1508215.5878505346,3,1508303.394537187,1628548.3099065754,3711.91699,3.824926,1628548.3099065754,0.0,113142,8833,0,3032,4.02542,40.3913,112.925092,16,1,optimal,DONE
gasprod2-2.mps.gz,298722.3288687249,1330553.9175318717,30,1368322.8358361903,1375631.6634233277,999.197272,16.049594,1375631.6634233277,0.0,36455,3138,0,1250,16.224543,110.898978,300.175021,16,1,optimal,DONE
gen-ip002.mps.gz,-4840.541961300889,-4839.79412821554,14,-4837.370894641831,-4783.733391599999,1801.526962,0.011101999999999999,-4783.733391599999,0.0,72264,75,0,5859548,0.008003,0.019717,0.13014799999999999,16,1,optimal,DONE
gen-ip021.mps.gz,2327.8425844887574,2328.0600616634742,23,2329.2831390553547,2361.4541951916,548.636193,0.012350999999999999,2361.4541951916,0.0,19822,60,0,2101666,0.010039,0.018007,1.7737859999999999,16,1,optimal,DONE
gen-ip036.mps.gz,-52491.20486913999,-4631.760259111426,32,-4630.739836886037,-4606.6796098376,733.795749,0.012516,-4606.6796098376,0.0,833,19,0,2144143,0.009873,0.022905,2.3909409999999998,16,1,optimal,DONE
gen-ip054.mps.gz,6765.209042593413,6766.249839710655,5,6767.637131189353,6840.9656417920005,1478.873918,0.009956999999999999,6840.9656417920005,0.0,226736,179,0,5682228,0.008367,0.014953999999999999,1.424675,16,1,optimal,DONE
gen.mps.gz,68621.12467699999,112301.21996055162,5,112313.36271799999,112313.36271799999,0.054204999999999996,0.029945,112313.36271799999,0.0,310,14,0,1,0.032639,0.043286,0.053892999999999996,16,1,optimal,DONE
gfd-schedulen55f2d50m30k3i.mps.gz,3.0,3.1436294765840245,30,4.0,14624.0,18005.31687,2.896493,14624.0,3655.0,232614,13289,0,2788,3.03496,119.401726,11767.420595,16,1,timelimit,DONE
glass-sc.mps.gz,14.080295856534113,14.113717368485341,13,14.192618036180262,23.0,4493.751923,0.337177,23.0,0.0,422881,4715,0,262210,0.23677399999999998,0.572882,25.739892,16,1,optimal,DONE
glass4.mps.gz,800002400.0,800002400.0,35,800004728.7412418,1200012599.9997327,912.643797,0.039235,1200012599.9997327,0.0,2714115,249970,0,652204,0.031894,0.07054099999999999,8.890482,16,1,optimal,DONE
gr4x6.mps.gz,185.55,191.0003401360544,5,202.35000000000002,202.35000000000002,0.014263999999999999,0.006676,202.35000000000002,0.0,125,15,0,1,0.007349,0.009398,0.014218,16,1,optimal,DONE
graph20-20-1rand.mps.gz,-13.0,-13.0,12,-13.0,-9.0,16.11005,0.2971,-9.0,0.0,3705,345,0,629,0.30841599999999997,0.37266499999999997,2.064472,16,1,optimal,DONE
graphdraw-domain.mps.gz,-323.0,12672.0,26,12950.014802631578,19685.999999999978,1615.595841,0.044883,19685.999999999978,0.0,4037028,285296,0,2008061,0.037122999999999996,0.07659099999999999,8.023405,16,1,optimal,DONE
graphdraw-gemcutter.mps.gz,-183.5,4310.0,49,4505.077504168727,7118.499999999999,127.815749,0.032604,7118.499999999999,0.0,347204,26673,0,175780,0.023351,0.042824,6.8324169999999995,16,1,optimal,DONE
gt2.mps.gz,11908.0,20639.26298023938,3,21166.0,21166.0,0.08444199999999999,0.007633,21166.0,0.0,51,10,0,5,0.008608,0.025915,0.048878,16,1,optimal,DONE
gus-sch.mps.gz,-3163.0,-1191.3215579710145,29,-1173.6692113030897,-1167.0,6.753985,0.351601,-1167.0,0.0,1867,201,0,136,0.37319399999999997,0.558978,1.9401609999999998,16,1,optimal,DONE
h80x6320.mps.gz,3700.0,0,0,3700.0,3700.0,2.460867,2.027034,3700.0,0.0,0,0,0,1,0,0,0,16,1,optimal,DONE SOLVED THROUGH LP RELAXATION
hypothyroid-k1.mps.gz,-2952.0,-2851.246017024606,2,-2851.0,-2851.0,25.284712,23.920029,-2851.0,0.0,5280,26,0,1,24.000689,25.0431,25.280273,16,1,optimal,DONE
ic97_tension.mps.gz,2606.0,3900.6985552513897,40,3935.9999999999986,3941.9999999999986,25.696192,0.048388,3941.9999999999986,0.0,25621,1607,0,22278,0.041178,0.08145899999999999,6.571118,16,1,optimal,DONE
icir97_tension.mps.gz,6248.0,6311.156643356643,58,6358.921052631578,6375.0,4731.764569,0.387256,6375.0,0.0,31272868,956611,0,1112767,0.378629,0.5405949999999999,40.604562,16,1,optimal,DONE
iis-glass-cov.mps.gz,13.460608514719016,13.509643951207678,30,13.605934350115351,21.0,784.861282,0.36938899999999997,21.0,0.0,148689,4805,0,24361,0.242827,0.543002,16.043227,16,1,optimal,DONE
iis-hc-cov.mps.gz,9.517060774198477,9.582698790593076,36,9.670821501139313,17.0,2828.231215,0.877995,17.0,0.0,246705,5129,0,69969,0.581306,1.100522,26.080664,16,1,optimal,DONE
irp.mps.gz,-8943293.133276382,12130.876719499996,107,12159.491459754961,12159.492836000096,18.653764,4.700271,12159.492836000096,0.0,3326,6,0,1,1.811019,6.425571,18.653708,16,1,optimal,DONE
istanbul-no-cutoff.mps.gz,-3027.5614379769922,73.31205675137448,69,127.56454675829758,204.08174924146232,153.416761,4.12558,204.08174924146232,0.0,42746,7249,0,301,4.158818,5.305267,43.86853,16,1,optimal,DONE
k1mushroom.mps.gz,-4208.0,-4090.78579194065,28,-3344.6666666666665,-3288.0,2462.058578,2082.932632,-3288.0,0.0,1994797,4,0,1,2082.447741,2091.978161,2462.058544,16,1,optimal,DONE
khb05250.mps.gz,95919464.0,103554140.2058639,30,106939241.26843597,106940226.0,0.690973,0.042429,106940226.0,0.0,719,19,0,1,0.037959,0.052896,0.690923,16,1,optimal,DONE
l2p12.mps.gz,2.0,2.0,22,3.0,5.0,173.275248,2.250775,5.0,0.0,46771,3091,0,650,2.117157,5.009633,73.53062,16,1,optimal,DONE
lectsched-1.mps.gz,0,0.0,22,0,0.0,831.12799,7.692482,0.0,0.0,113590,13281,0,5518,7.70357,10.141103,544.39688,16,1,optimal,DONE
lectsched-2.mps.gz,0,0.0,11,0,0.0,10.877538,2.694505,0.0,0.0,13334,879,0,15,2.783497,4.575864,7.82451,16,1,optimal,DONE
lectsched-3.mps.gz,0,0.0,11,0,0.0,368.391816,6.192705,0.0,0.0,34510,6453,0,1652,6.313706,8.825054,16.182622,16,1,optimal,DONE
lectsched-4-obj.mps.gz,3.0,3.0,20,4.0,4.0,6.927611,1.239086,4.0,0.0,9542,1447,0,5,1.277568,2.112641,6.038107,16,1,optimal,DONE
loopha13.mps.gz,0.8697966666666661,6.278999999999996,14,6.279000000000001,6.40233,18000.000584,0.654888,6.40233,0.006734806195455816,18670714,2496456,0,1826279,0.669195,2.365647,69.55688,16,1,timelimit,DONE
manna81.mps.gz,-21649.0,-13164.0,1,-13164.0,-13164.0,0.597058,0.098662,-13164.0,0.0,6770,272,0,1,0.11478,0.542607,0.597021,16,1,optimal,DONE
map06.mps.gz,-1675.0,-403.56486175306793,15,-397.83267304221147,-289.0,1029.031486,3.634202,-289.0,0.0,33215,775,0,738,4.389911,17.074608,64.146903,16,1,optimal,DONE
map10.mps.gz,-1675.0,-598.6340907846084,19,-588.4419739557513,-495.0,1148.352229,4.200902,-495.0,0.0,60766,610,0,732,4.046879,15.541959,600.047955,16,1,optimal,DONE
