NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
loopha13.mps.gz,0.8697966666666661,0,0,6.279,6.402330000000002,10031.934503,0.55629,6.402330000000002,0.0,17348,0,0,1570481,0.561473,0,0,4,0,optimal,DONE
manna81.mps.gz,-21649.0,0,0,-13297.0,-13164.0,18000.053608,0.096577,-13164.0,0.009457611668185961,6480,0,0,3764911,0.11169699999999999,0,0,4,0,timelimit,DONE
map06.mps.gz,-1675.0,0,0,-406.18117265238726,-289.0,981.927782,4.295248,-289.0,0.0,28090,0,0,756,5.237107,0,0,4,0,optimal,DONE
map10.mps.gz,-1675.0,0,0,-602.1761806187885,-495.0,1225.824041,3.273226,-495.0,0.0,28090,0,0,2333,3.933817,0,0,4,0,optimal,DONE
map14860-20.mps.gz,-1675.0,0,0,-998.8364186513649,-922.0,457.643375,3.64346,-922.0,0.0,28090,0,0,695,4.354609,0,0,4,0,optimal,DONE
map16715-04.mps.gz,-1675.0,0,0,-296.2678982430179,-111.0,1806.947651,3.221167,-111.0,0.0,28090,0,0,2000,4.14221,0,0,4,0,optimal,DONE
map18.mps.gz,-1675.0,0,0,-932.7826847474025,-847.0,308.896343,2.884192,-847.0,0.0,28090,0,0,799,3.604872,0,0,4,0,optimal,DONE
mappingmesh3x3mpeg2i.mps.gz,308.0,0,0,308.0,904.9999999999999,207.753911,1.183051,904.9999999999999,0.0,4667,0,0,1045,1.187828,0,0,4,0,optimal,DONE
mario-t-hard5i.mps.gz,-4482.0,0,0,-4482.0,-4482.0,1321.021343,91.799326,-4482.0,0.0,10638,0,0,614,92.042254,0,0,4,0,optimal,DONE
markshare_4_0.mps.gz,-3084.0,0,0,-4.547473508864641e-13,1.0,166.159459,0.008284,1.0,0.0,8,0,0,2130216,0.007679,0,0,4,0,optimal,DONE
mas74.mps.gz,10482.795280331204,0,0,10623.852461905904,11801.185728999995,1255.285151,0.016475999999999998,11801.185728999995,0.0,39,0,0,5967997,0.010929,0,0,4,0,optimal,DONE
mas76.mps.gz,38893.90364052266,0,0,38893.90364052261,40005.05414199999,55.321233,0.012232,40005.05414199999,0.0,24,0,0,178175,0.011804,0,0,4,0,optimal,DONE
mcsched.mps.gz,-878973.0,0,0,193774.753706622,211913.0,227.607213,0.11999,211913.0,0.0,3706,0,0,20843,0.096311,0,0,4,0,optimal,DONE
mik-250-20-75-1.mps.gz,-207474.0,0,0,-52997.0,-49716.0,28.506482,0.049372,-49716.0,0.0,300,0,0,94342,0.029737999999999997,0,0,4,0,optimal,DONE
mik-250-20-75-2.mps.gz,-206974.0,0,0,-54241.700051894135,-50768.0,29.201484,0.051841,-50768.0,0.0,300,0,0,90650,0.031881,0,0,4,0,optimal,DONE
mik-250-20-75-3.mps.gz,-224541.0,0,0,-55479.0,-52242.0,30.650235,0.050574,-52242.0,0.0,300,0,0,93985,0.031682999999999996,0,0,4,0,optimal,DONE
mik-250-20-75-4.mps.gz,-224089.0,0,0,-56618.0,-52301.0,375.072964,0.053063,-52301.0,0.0,300,0,0,1372077,0.032171,0,0,4,0,optimal,DONE
mik-250-20-75-5.mps.gz,-205732.0,0,0,-54821.0,-51532.0,31.461635,0.050779,-51532.0,0.0,300,0,0,91136,0.030958999999999997,0,0,4,0,optimal,DONE
mine-166-5.mps.gz,-1056607342.6040109,0,0,-570351122.1177051,-566395707.8708299,13.138036,1.670093,-566395707.8708299,0.0,30900,0,0,1228,1.363973,0,0,4,0,optimal,DONE
mine-90-10.mps.gz,-1353911856.528028,0,0,-826469128.5481703,-784302337.633173,97.168275,1.129476,-784302337.633173,0.0,13799,0,0,31964,1.034958,0,0,4,0,optimal,DONE
misc07.mps.gz,1425.0,0,0,1425.0,2810.0,4.089329,0.114136,2810.0,0.0,220,0,0,1566,0.11609599999999999,0,0,4,0,optimal,DONE
mitre.mps.gz,-2347860.0,0,0,115155.0,115155.0,10.828123,9.43777,115155.0,0.0,1315,0,0,18,9.462957,0,0,4,0,optimal,DONE
mkc1.mps.gz,-60311.23200000071,0,0,-611.8499999999997,-607.207,18000.010714,0.379943,-607.207,4.9406545046670614e-06,5654,0,0,6307568,0.349671,0,0,4,0,timelimit,DONE
mod010.mps.gz,80.0,0,0,6532.083333333333,6548.0,0.856333,0.209174,6548.0,0.0,583,0,0,3,0.162066,0,0,4,0,optimal,DONE
mod011.mps.gz,-948674293.3319967,0,0,-62081950.2873131,-54558535.014227495,438.531596,0.78687,-54558535.014227495,0.0,2904,0,0,38117,0.451245,0,0,4,0,optimal,DONE
momentum2.mps.gz,9102.0,0,0,10696.743674920386,12515.310832221003,18000.0027,16.13177,12515.310832221003,0.16693455348488062,25837,0,0,197791,15.98656,0,0,4,0,timelimit,DONE
msc98-ip.mps.gz,1057700.0007078452,0,0,19530897.712250292,21630738.00579649,18000.001214,1.269303,21630738.00579649,0.10039451941196786,29183,0,0,3141,1.152382,0,0,4,0,timelimit,DONE
mspsphard01i.mps.gz,21.0,0,0,29.0,35.0,2915.756033,68.113303,35.0,0.0,37321,0,0,152457,67.287671,0,0,4,0,optimal,DONE
mushroom-best.mps.gz,-0.0013157894736842124,0,0,0.012682926829268288,0.055333761232349135,2877.133819,1.471096,0.055333761232349135,0.0,16916,0,0,64701,1.29793,0,0,4,0,optimal,DONE
mzzv11.mps.gz,-25998.0,0,0,-22901.58476931629,-21718.0,1147.561831,12.095313,-21718.0,0.0,16546,0,0,8880,11.919184,0,0,4,0,optimal,DONE
mzzv42z.mps.gz,-22278.0,0,0,-21622.998481242863,-20540.0,1012.245723,4.241258,-20540.0,0.0,20533,0,0,2656,3.934824,0,0,4,0,optimal,DONE
n13-3.mps.gz,9105.0,0,0,10552.35294117647,13384.999999999984,106.816136,0.120266,13384.999999999984,0.0,534,0,0,24332,0.127356,0,0,4,0,optimal,DONE
n2seq36f.mps.gz,52000.0,0,0,52000.0,52200.0,14.871322,0.33991899999999997,52200.0,0.0,762,0,0,3982,0.205594,0,0,4,0,optimal,DONE
n2seq36q.mps.gz,52000.0,0,0,52000.0,52200.0,893.998948,1.535006,52200.0,0.0,3302,0,0,43811,1.330744,0,0,4,0,optimal,DONE
n3div36.mps.gz,114333.37474120082,0,0,114333.37474120082,131400.0,18000.490455,3.505242,131400.0,0.11772191698907408,13359,0,0,157761,2.109405,0,0,4,0,timelimit,DONE
n7-3.mps.gz,7370.0,0,0,12462.941176470587,15425.999999999987,1584.563521,0.270903,15425.999999999987,0.0,2460,0,0,132731,0.194214,0,0,4,0,optimal,DONE
neos-1061020.mps.gz,-8408868215.400042,0,0,-145860.3706080556,-142745.29999996425,199.520835,1.027956,-142745.29999996425,0.0,7659,0,0,480,1.023646,0,0,4,0,optimal,DONE
neos-1122047.mps.gz,0,0,0,0,161.0,13.979737,13.496738,161.0,0.0,57171,0,0,1,13.602359,0,0,4,0,optimal,DONE
neos-1171448.mps.gz,-7371.0,0,0,-309.0,-309.0,33.283578,1.76759,-309.0,0.0,13080,0,0,8,1.818937,0,0,4,0,optimal,DONE
neos-1223462.mps.gz,-2314.0,0,0,-751.0,-751.0,6.881626,0.984583,-751.0,0.0,3382,0,0,1,1.005245,0,0,4,0,optimal,DONE
neos-1324574.mps.gz,4.5,0,0,5.0,8.0,453.628465,0.34866199999999997,8.0,0.0,11520,0,0,5701,0.258384,0,0,4,0,optimal,DONE
neos-1330346.mps.gz,4.5,0,0,4.499999999999999,7.999999999999997,3882.319513,0.249197,8.0,0.0,8424,0,0,292491,0.109552,0,0,4,0,optimal,DONE
neos-1337307.mps.gz,-1482271.0,0,0,-203820.0,-202184.0,18000.013823,0.88642,-202184.0,0.007404146717841174,479283,196,0,3053436,0.7370899999999999,0,0,4,0,timelimit,DONE
neos-1367061.mps.gz,-1750000.0,0,0,31320456.264497157,31320456.26449716,135.462728,15.53296,31320456.26449716,0.0,93851,0,0,1,15.764355,0,0,4,0,optimal,DONE
neos-1396125.mps.gz,-1.8519907829528393e-14,0,0,2000.0487426054449,3000.04533730195,211.48858,0.106774,3000.04533730195,0.0,2754,0,0,31852,0.101273,0,0,4,0,optimal,DONE
neos-1425699.mps.gz,3175561447.5053167,0,0,3175561447.5053167,3179698977.0,0.020866,0.007036,3179698977.0,0.0,27,0,0,1,0.007916,0,0,4,0,optimal,DONE
neos-1430701.mps.gz,-468.0,0,0,-78.0,-77.0,6.029441,0.034415999999999995,-77.0,0.0,662,0,0,4846,0.036213999999999996,0,0,4,0,optimal,DONE
neos-1445738.mps.gz,-554439.0,0,0,-18525.765542697507,-17380.0,47.425492,7.184457,-17380.0,0.0,925,0,0,583,7.227718,0,0,4,0,optimal,DONE
neos-1445743.mps.gz,-561456.0,0,0,-18902.81002289774,-17905.0,31.870568,7.858003,-17905.0,0.0,926,0,0,182,7.9042639999999995,0,0,4,0,optimal,DONE
neos-1445765.mps.gz,-566161.0,0,0,-18922.769117832984,-17783.0,45.447835,8.093524,-17783.0,0.0,942,0,0,612,8.141761,0,0,4,0,optimal,DONE
neos-1456979.mps.gz,154.0,0,0,154.0,178.0,18000.000552,0.530512,178.0,0.10300486512107311,13162,0,0,70841,0.377945,0,0,4,0,timelimit,DONE
neos-1516309.mps.gz,33432.33333333333,0,0,34899.0,35954.0,0.622285,0.464148,35954.0,0.0,628,0,0,5,0.452835,0,0,4,0,optimal,DONE
neos-1582420.mps.gz,87.5761183958495,0,0,87.5761183958495,91.0,285.416408,0.924932,91.0,0.0,4974,0,0,18818,0.923219,0,0,4,0,optimal,DONE
neos-1599274.mps.gz,31235.74285714286,0,0,31575.600000000002,32075.6,3.032797,1.723295,32075.599999999995,0.0,4516,0,0,1,1.592763,0,0,4,0,optimal,DONE
neos-1601936.mps.gz,-2500.0,0,0,0.9999999999998863,2.9999999999998863,17413.128432,0.777648,3.0,0.0,5539,0,0,1,0.384024,0,0,4,0,optimal,DONE
neos-2328163-agri.mps.gz,-870184.0,0,0,26589.15384615385,27996.0,18000.006107,0.691861,27996.0,0.05005738633380087,6968,0,0,724208,0.543171,0,0,4,0,timelimit,DONE
neos-2978193-inde.mps.gz,-83.58174971199999,0,0,-2.418518186,-2.3880616859999986,2117.140423,0.418585,-2.3880616859999986,0.0,1188,0,0,146860,0.355612,0,0,4,0,optimal,DONE
neos-2987310-joes.mps.gz,-6179478186.413497,0,0,-607702988.290905,-607702988.290905,31.407713,29.499871,-607702988.290905,0.0,9064,0,0,1,29.634084,0,0,4,0,optimal,DONE
neos-3004026-krka.mps.gz,0,0,0,0,0.0,45.581371,0.83338,0.0,0.0,10400,0,0,5663,0.8608859999999999,0,0,4,0,optimal,DONE
neos-3024952-loue.mps.gz,-3965000.0,0,0,22882.0,31590.0,18000.091464,0.102736,31590.0,0.3779716466739365,7610,0,0,2164406,0.082525,0,0,4,0,timelimit,DONE
neos-3045796-mogo.mps.gz,-715.0,0,0,-175.0,-175.0,2.187755,1.520632,-175.0,0.0,2226,0,0,1,1.543863,0,0,4,0,optimal,DONE
neos-3048764-nadi.mps.gz,-7593345122.286358,0,0,-3883988306.366688,-3883988306.366688,0.297595,0.178145,-3883988306.366688,0.0,634,0,0,1,0.19480799999999998,0,0,4,0,optimal,DONE
neos-3065804-namu.mps.gz,-368972913.8000001,0,0,-368972913.8000001,0.0,12.156868,7.080063,0.0,0.0,2668,0,0,1,7.161794,0,0,4,0,optimal,DONE
neos-3083784-nive.mps.gz,0,0,0,0,0.0,0.048569,0.035945,0.0,0.0,55,0,0,1,0.046800999999999995,0,0,4,0,optimal,DONE
neos-3083819-nubu.mps.gz,-6681188.0,0,0,6290575.552807326,6307996.0,64.130658,0.38425499999999996,6307996.0,0.0,933,0,0,5915,0.27696699999999996,0,0,4,0,optimal,DONE
neos-3116779-oban.mps.gz,0,0,0,0.0,0.0,0.035428999999999995,0.047761,0.0,0.0,0,0,0,1,0,0,0,4,0,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3118745-obra.mps.gz,-14544.0,0,0,253.83333333333326,255.0,2944.176582,0.109355,255.0,0.0,264,0,0,2741681,0.024746999999999998,0,0,4,0,optimal,DONE
neos-3148108-pahi.mps.gz,0,0,0,0.0,0.0,4.218872,4.035582,0.0,0.0,0,0,0,1,0,0,0,4,0,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3209519-ruhr.mps.gz,332.85,0,0,332.85,467.5,1918.59081,51.147613,467.5,0.0,4944,0,0,198275,50.997013,0,0,4,0,optimal,DONE
neos-3216931-puriri.mps.gz,-7600.0,0,0,59532.70851116399,71320.0,10340.245836,12.369217,71320.0,0.0,7009,0,0,17134,12.094305,0,0,4,0,optimal,DONE
neos-3226448-wkra.mps.gz,0,0,0,0,0.0,5459.904118,0.257874,0.0,0.0,2208,0,0,44,0.283012,0,0,4,0,optimal,DONE
neos-3354841-apure.mps.gz,48560.0,0,0,48560.00000000001,48800.00000000001,246.745737,240.038329,48800.0,0.0,373,0,0,1,241.322307,0,0,4,0,optimal,DONE
neos-3402294-bobin.mps.gz,-11.0,0,0,-11.0,0.06724999999999981,18000.008717,6.571016,0.06724999999999981,1e+20,65864,0,0,1541977,6.401385,0,0,4,0,timelimit,DONE
neos-3437289-erdre.mps.gz,0,0,0,0.0,0.0,0.118729,0.08945199999999999,0.0,0.0,0,0,0,1,0,0,0,4,0,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3572885-glina.mps.gz,0,0,0,0,0.0,18.831037,18.194663,0.0,0.0,10288,0,0,1,18.361504,0,0,4,0,optimal,DONE
neos-3581454-haast.mps.gz,1655.0,0,0,1655.0,2295.0,3674.911465,7.476932,2295.0,0.0,16456,0,0,202155,7.277852,0,0,4,0,optimal,DONE
neos-3592146-hawea.mps.gz,-1.0031840566680256e+16,0,0,7345804.875,15465800.75,4583.037127,0.339723,15465800.75,0.0,1460,0,0,378205,0.239807,0,0,4,0,optimal,DONE
neos-3610040-iskar.mps.gz,15.0,0,0,33.84527777777778,36.99999999999998,9.014957,0.013372,37.0,0.0,239,0,0,8620,0.014721,0,0,4,0,optimal,DONE
neos-3610051-istra.mps.gz,24.0,0,0,44.5553125,49.0,10.55711,0.023311,49.0,0.0,442,0,0,5098,0.025266,0,0,4,0,optimal,DONE
neos-3610173-itata.mps.gz,80.0,0,0,134.91559027777777,148.0,14.59099,0.024942,148.0,0.0,497,0,0,6854,0.027186,0,0,4,0,optimal,DONE
neos-3611447-jijia.mps.gz,43.0,0,0,94.285628125,107.0,12.078032,0.012454999999999999,107.0,0.0,268,0,0,9767,0.013696999999999999,0,0,4,0,optimal,DONE
neos-3611689-kaihu.mps.gz,37.0,0,0,100.9612875,119.0,33.656232,0.020776,119.00000000000001,0.0,522,0,0,29199,0.01356,0,0,4,0,optimal,DONE
neos-3636886-kereu.mps.gz,2010.477804201666,0,0,2011.065753249288,100001768.08181477,18000.036948,10.602004,100001768.08181477,6.484261183970214e-07,22663,0,0,576711,10.597234,0,0,4,0,timelimit,DONE
neos-3660371-kurow.mps.gz,286.5343834383438,0,0,287.5529411764706,2270.85,324.961627,0.129512,2270.85,0.0,2760,0,0,67129,0.081258,0,0,4,0,optimal,DONE
neos-3661949-lesse.mps.gz,611154810.786521,0,0,611154810.786521,689000000.0,0.20907599999999998,0.134386,689000000.0,0.0,406,0,0,1,0.145116,0,0,4,0,optimal,DONE
neos-3665875-lesum.mps.gz,248.32500000000002,0,0,286.6875,3345.38,18000.00824,0.149454,3345.38,1.984385860848154,6352,0,0,1354450,0.09364499999999999,0,0,4,0,timelimit,DONE
neos-3696678-lyvia.mps.gz,1.25,0,0,83.75,83.75,0.188936,0.144193,83.75,0.0,796,0,0,1,0.161856,0,0,4,0,optimal,DONE
neos-3699377-maori.mps.gz,135877.22426508006,0,0,135877.22426508006,135877.22426508006,390.42032,2.615667,135877.22426508006,0.0,14692,0,0,14774,2.477939,0,0,4,0,optimal,DONE
neos-3703351-marne.mps.gz,317056.2103864032,0,0,317056.21038640325,317056.21038640325,51.091702,0.6658769999999999,317056.21038640325,0.0,7892,0,0,2263,0.654751,0,0,4,0,optimal,DONE
neos-3734794-moppy.mps.gz,-4623772493.242987,0,0,5892074410.479088,5900905694.594591,18000.014026,0.37768599999999997,5900905694.594591,0.0007026931421263285,6753,0,0,1841485,0.30788899999999997,0,0,4,0,timelimit,DONE
neos-3755335-nizao.mps.gz,0,0,0,0,50.0301565326,11.100913,9.797841,50.0301565326,0.0,111056,0,0,1,10.017255,0,0,4,0,optimal,DONE
neos-3759587-noosa.mps.gz,48.3344677694,0,0,48.3344677694,48.33446776939999,14.426772,12.568498,48.33446776939999,0.0,72116,0,0,1,12.782513999999999,0,0,4,0,optimal,DONE
neos-3761878-oglio.mps.gz,422769.02254465374,0,0,422769.02254465374,422769.0225446538,61.110163,0.6507189999999999,422769.0225446538,0.0,9965,0,0,1475,0.600042,0,0,4,0,optimal,DONE
neos-4260495-otere.mps.gz,3382.9320744975475,0,0,3632.553030328819,5290.000000000002,148.404754,52.43063,5290.000000000002,0.0,178333,0,0,86,52.191863,0,0,4,0,optimal,DONE
neos-4306827-ravan.mps.gz,-57090.0,0,0,-16507.855089668494,10186.574257425742,1231.356457,20.363705,10186.574257425742,0.0,138094,0,0,17917,19.915364,0,0,4,0,optimal,DONE
neos-4322846-ryton.mps.gz,0.41984836400000003,0,0,0.41984836400000003,0.41984836399999986,1108.245646,149.14872,0.41984836399999986,0.0,104935,0,0,522,149.526844,0,0,4,0,optimal,DONE
neos-4333596-skien.mps.gz,-18738130.0,0,0,-14653654.84656884,-14610731.0,669.300169,0.062524,-14610731.0,0.0,443,0,0,472118,0.065761,0,0,4,0,optimal,DONE
neos-4338804-snowy.mps.gz,1447.0,0,0,1447.0,1470.9999999829236,18000.008342,0.108211,1470.9999999829236,0.0020435967186127756,2726,0,0,22125352,0.082924,0,0,4,0,timelimit,DONE
neos-4359986-taipa.mps.gz,0.4040030556149637,0,0,0.4040030556149645,69.8,2553.652657,11.938198,69.8,0.0,48834,0,0,544,12.017937,0,0,4,0,optimal,DONE
neos-4391920-timok.mps.gz,0.0022822186121558216,0,0,0.0036175019982241166,0.005455408199999994,701.118325,82.514455,0.005455408199999994,0.0,186885,0,0,1,82.137254,0,0,4,0,optimal,DONE
neos-4413714-turia.mps.gz,43.47465101,0,0,43.47465101,45.370167019999975,490.698084,111.004212,45.370167019999975,0.0,224856,0,0,890,107.608168,0,0,4,0,optimal,DONE
neos-4722843-widden.mps.gz,-17666.000000000004,0,0,171.67651793024382,25009.66336633656,2274.04201,82.722859,25009.66336633656,0.0,151360,0,0,18827,82.009389,0,0,4,0,optimal,DONE
neos-4724674-aorere.mps.gz,-1033.0000000000018,0,0,3866.6827073834966,8609.198019801985,1418.031601,126.086822,8609.198019801985,0.0,144176,0,0,6920,124.979796,0,0,4,0,optimal,DONE
neos-4738912-atrato.mps.gz,136997598.99049997,0,0,273644994.6496458,283627956.59528,94.211955,0.241857,283627956.59528,0.0,3518,0,0,4714,0.14746199999999998,0,0,4,0,optimal,DONE
neos-4754521-awarau.mps.gz,0,0,0,0,0.0,93.111894,92.381586,0.0,0.0,0,0,0,1,93.108901,0,0,4,0,optimal,DONE
neos-4760493-puerua.mps.gz,1908.2436950684867,0,0,2001.95980380057,2665.4577366337726,7625.15271,18.717244,2665.4577366337726,0.0,258053,0,0,15407,15.423715,0,0,4,0,optimal,DONE
neos-4805882-barwon.mps.gz,-1015.8,0,0,1764.2600363511747,3009.9999999999995,1285.726097,26.39535,3009.9999999999995,0.0,24748,0,0,36738,26.516329,0,0,4,0,optimal,DONE
neos-480878.mps.gz,479.13879602731765,0,0,479.13879602731765,492.5144492879456,22.030986,0.22508399999999998,492.5144492879456,0.0,1249,0,0,4246,0.23388099999999998,0,0,4,0,optimal,DONE
neos-4966258-blicks.mps.gz,446.59343248854475,0,0,466.0774522368206,556.0,3569.664771,38.269747,556.0,0.0,304528,0,0,2888,37.275882,0,0,4,0,optimal,DONE
neos-4971100-bodrog.mps.gz,0,0,0,0,0.0,3.588763,3.256008,0.0,0.0,8391,0,0,1,3.30857,0,0,4,0,optimal,DONE
neos-4976951-bunnoo.mps.gz,427.9256595479411,0,0,427.9256595479411,489.0,18000.105075,54.633179,489.0,0.1307555732485374,227610,0,0,58,56.387312,0,0,4,0,timelimit,DONE
neos-4984115-canche.mps.gz,-108144379.3332972,0,0,-9946708.677880604,-9946659.920632808,21.427169,19.377112,-9946659.920632808,0.0,6591,0,0,1,20.168083,0,0,4,0,optimal,DONE
neos-498623.mps.gz,-6623.5999999999285,0,0,16.000000000000018,16.60000000000002,18000.01636,1.124908,16.60000000000003,0.03713988198542239,3721,0,0,554415,0.822518,0,0,4,0,timelimit,DONE
neos-5013590-toitoi.mps.gz,1064.447092007282,0,0,1243.5930757115107,3772.4527506320096,13590.681867,4.335778,3772.4527506320096,0.0,149023,0,0,31417,2.7963899999999997,0,0,4,0,optimal,DONE
neos-5018451-chiese.mps.gz,-186479476.8660822,0,0,-148529641.57794562,-147988824.8039709,2663.337439,43.169494,-147988824.8039709,0.0,1236701,0,0,4543,19.659258,0,0,4,0,optimal,DONE
neos-503737.mps.gz,50.000000000000014,0,0,49.99999999999996,50.0,185.668698,0.245163,50.0,0.0,500,0,0,5196,0.253799,0,0,4,0,optimal,DONE
neos-5075914-elvire.mps.gz,-8835015.541949868,0,0,277.3418879031087,323.838796685799,2019.902981,0.6763899999999999,323.838796685799,0.0,6725,120,0,231220,0.636544,0,0,4,0,optimal,DONE
neos-5079731-flyers.mps.gz,2004.0,0,0,2004.0,2446.0,18000.013724,5.885346,2446.0,0.08904719501335707,13328,0,0,264077,6.017112,0,0,4,0,timelimit,DONE
neos-5083528-gimone.mps.gz,0,0,0,0,0.0,48.817651,18.006203,0.0,0.0,596,0,0,21,18.216221,0,0,4,0,optimal,DONE
neos-5093327-huahum.mps.gz,3934.0,0,0,3934.0,6260.0,16872.392374,3.154524,6260.0,0.0,12972,0,0,582167,3.0884679999999998,0,0,4,0,optimal,DONE
neos-5100895-inster.mps.gz,2084.0,0,0,2084.0,3132.0,1983.913964,3.387588,3132.0,0.0,10136,0,0,58065,3.34887,0,0,4,0,optimal,DONE
neos-5106984-jizera.mps.gz,809.5,0,0,809.5,822.0,18006.044125,69.55618,822.0,0.009208103130755065,362250,0,0,104,71.748421,0,0,4,0,timelimit,DONE
neos-5107597-kakapo.mps.gz,-79002.0,0,0,-79001.99999999993,3645.000000001528,2522.808747,0.5899289999999999,3645.000000001528,0.0,6432,0,0,519969,0.5488569999999999,0,0,4,0,optimal,DONE
neos-5115478-kaveri.mps.gz,-80370.0,0,0,-80369.9999999991,1233.9999999845604,12656.419133,0.6503209999999999,1233.9999999845604,0.0,6432,0,0,2615641,0.6195849999999999,0,0,4,0,optimal,DONE
neos-5129192-manaia.mps.gz,0,0,0,0,0.0,69.525277,39.371259,0.0,0.0,670637,0,0,1,40.752251,0,0,4,0,optimal,DONE
neos-5140963-mincio.mps.gz,8877.0,0,0,8877.0,14393.0,18000.003461,0.015808,14393.0,0.0399405459246605,184,0,0,5588514,0.016982999999999998,0,0,4,0,timelimit,DONE
neos-5149806-wieprz.mps.gz,0.027744731938611416,0,0,15.013888577501303,21.0,1632.772772,121.42381,21.0,0.0,425384,0,0,276,120.028992,0,0,4,0,optimal,DONE
neos-5178119-nalagi.mps.gz,8.569858952216467,0,0,8.569858952216467,22.740000000000002,461.752102,2.5573829999999997,22.740000000000002,0.0,10565,0,0,36256,2.430087,0,0,4,0,optimal,DONE
neos-5188808-nattai.mps.gz,0,0,0,0,0.11028713199999564,1815.047054,1.188254,0.11028713199999564,0.0,51092,0,0,11213,1.105804,0,0,4,0,optimal,DONE
neos-5192052-neckar.mps.gz,-707720000.0,0,0,-18344535.71426823,-11670000.0,0.051307,0.025366999999999997,-11670000.0,0.0,88,0,0,1,0.02251,0,0,4,0,optimal,DONE
neos-5193246-nerang.mps.gz,0,0,0,0,0.038219763000000004,1348.195109,16.454131,0.038219763000000004,0.0,49734,0,0,17117,16.259453,0,0,4,0,optimal,DONE
neos-5195221-niemur.mps.gz,0,0,0,0,0.0038354963999999913,3071.397453,17.960686,0.0038354963999999913,0.0,49809,0,0,117919,17.847112,0,0,4,0,optimal,DONE
neos-525149.mps.gz,9.0,0,0,60.0,61.0,5.07512,2.138654,61.0,0.0,3624,0,0,1,2.399649,0,0,4,0,optimal,DONE
neos-555001.mps.gz,310000.0,0,0,1160625.0,1210625.0,2078.583482,0.45900199999999997,1210625.0,0.0,1674,0,0,693016,0.475446,0,0,4,0,optimal,DONE
neos-555343.mps.gz,318400.00000000006,0,0,1512800.0000000002,1512800.0000000002,7209.680296,0.312955,1512800.0000000002,0.0,7982,0,0,1209040,0.29107,0,0,4,0,optimal,DONE
neos-555424.mps.gz,318400.00000000006,0,0,1286800.0000000002,1286800.0000000002,6655.117085,0.560143,1286800.0000000002,0.0,8627,0,0,826575,0.45996299999999996,0,0,4,0,optimal,DONE
neos-555884.mps.gz,-216500.00000000003,0,0,1112400.0000000002,1260200.0000000002,18000.032659,0.5809719999999999,1260200.0000000002,0.13286587558432217,8626,0,0,1928648,0.5049239999999999,0,0,4,0,timelimit,DONE
neos-565672.mps.gz,43987.412702026755,0,0,44167.90614529522,92996.11772620669,18000.006111,13.555637,92996.11772620669,0.2937528817202522,326773,0,0,3528,11.000154,0,0,4,0,timelimit,DONE
neos-578379.mps.gz,0,0,0,0,0.0,1990.86155,135.268101,0.0,0.0,18777,0,0,7086,134.997472,0,0,4,0,optimal,DONE
neos-585192.mps.gz,27.85742618200038,0,0,384.32897935200003,461.179717296,21.116272,2.170685,461.179717296,0.0,1299,0,0,599,2.189398,0,0,4,0,optimal,DONE
neos-585467.mps.gz,32.3245383680005,0,0,347.224530804,399.37391784799996,5.638997,1.337418,399.37391784799996,0.0,1083,0,0,122,1.353073,0,0,4,0,optimal,DONE
neos-595904.mps.gz,-11800.0,0,0,60207.08328706831,64831.47799999999,18000.028142,7.27117,64831.47799999999,0.04269079476076619,11391,0,0,1100199,6.140218,0,0,4,0,timelimit,DONE
neos-633273.mps.gz,-79879147257.94121,0,0,6996841097.997791,6996841097.997791,0.897269,0.290617,6996841097.997791,0.0,5498,0,0,1,0.341839,0,0,4,0,optimal,DONE
neos-686190.mps.gz,5134.813829787234,0,0,5134.813829787235,6730.0,145.307407,0.268816,6730.0,0.0,7195,0,0,5778,0.224316,0,0,4,0,optimal,DONE
neos-780889.mps.gz,-15459225.000000002,0,0,3421500.0000000005,3421500.0000000005,329.675872,66.329391,3421500.0000000005,0.0,46852,0,0,1,64.786381,0,0,4,0,optimal,DONE
neos-787933.mps.gz,30.0,0,0,30.0,30.0,2.804325,2.206413,30.0,0.0,130,0,0,1,2.628573,0,0,4,0,optimal,DONE
neos-799711.mps.gz,-2929787128.942113,0,0,-11228065.153796868,-11170211.733637778,4472.407902,6.841697,-11170211.733637778,0.0,13701,0,0,179,6.999905,0,0,4,0,optimal,DONE
neos-799716.mps.gz,1244862.0530973452,0,0,4932670.661692029,4932670.66169203,11.60641,3.9613579999999997,4932670.66169203,0.0,10990,0,0,1,4.066363,0,0,4,0,optimal,DONE
neos-807639.mps.gz,152.0,0,0,342.5768158657517,454.20000000000005,6.372238,0.116127,454.20000000000005,0.0,495,0,0,1797,0.11986899999999999,0,0,4,0,optimal,DONE
